Prefix               Next Hop             Interface
171.64.104.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.108.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.64.110.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.64.112.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.64.115.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.116.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.64.118.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.119.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.120.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.64.122.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.64.124.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.64.126.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.64.144.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.145.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.146.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.147.0/25      172.20.4.161         TenGigabitEthernet2/1.2
171.64.147.128/26    172.20.4.161         TenGigabitEthernet2/1.2
171.64.147.192/26    172.20.4.161         TenGigabitEthernet2/1.2
171.64.148.0/22      172.20.4.161         TenGigabitEthernet2/1.2
171.64.152.0/23      172.20.4.161         TenGigabitEthernet2/1.2
171.64.154.0/23      172.20.4.161         TenGigabitEthernet2/1.2
171.64.156.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.157.0/25      172.20.4.161         TenGigabitEthernet2/1.2
171.64.157.128/25    172.20.4.161         TenGigabitEthernet2/1.2
171.64.158.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.159.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.160.0/22      172.20.4.1           TenGigabitEthernet2/1.2
171.64.164.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.64.166.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.167.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.168.0/21      172.20.10.227        Vlan10
171.64.168.1/32      172.20.10.227        Vlan10
171.64.176.0/22      attached             Vlan630
171.64.176.0/32      receive              Vlan630
171.64.176.1/32      receive              
171.64.176.2/32      receive              Vlan630
171.64.176.3/32      attached             Vlan630
171.64.179.255/32    receive              Vlan630
171.64.180.0/24      172.20.10.227        Vlan10
171.64.180.1/32      172.20.10.227        Vlan10
171.64.181.0/25      172.20.10.227        Vlan10
171.64.181.1/32      172.20.10.227        Vlan10
171.64.181.128/25    attached             Vlan820
171.64.181.128/32    receive              Vlan820
171.64.181.129/32    receive              
171.64.181.130/32    receive              Vlan820
171.64.181.131/32    attached             Vlan820
171.64.181.137/32    attached             Vlan820
171.64.181.138/32    attached             Vlan820
171.64.181.139/32    attached             Vlan820
171.64.181.140/32    attached             Vlan820
171.64.181.141/32    attached             Vlan820
171.64.181.243/32    attached             Vlan820
171.64.181.255/32    receive              Vlan820
171.64.182.0/24      172.20.10.227        Vlan10
171.64.182.1/32      172.20.10.227        Vlan10
171.64.183.0/24      172.20.10.227        Vlan10
171.64.183.1/32      172.20.10.227        Vlan10
171.64.184.0/21      172.20.10.227        Vlan10
171.64.184.1/32      172.20.10.227        Vlan10
171.64.192.0/24      172.20.10.227        Vlan10
171.64.192.1/32      172.20.10.227        Vlan10
171.64.194.0/23      172.20.10.227        Vlan10
171.64.194.1/32      172.20.10.227        Vlan10
171.64.196.0/24      172.20.10.227        Vlan10
171.64.196.1/32      172.20.10.227        Vlan10
171.64.197.0/24      172.20.10.227        Vlan10
171.64.197.1/32      172.20.10.227        Vlan10
171.64.198.0/23      attached             Vlan700
171.64.198.0/32      receive              Vlan700
171.64.198.1/32      receive              
171.64.199.232/32    receive              Vlan700
171.64.199.233/32    attached             Vlan700
171.64.199.255/32    receive              Vlan700
171.64.200.0/23      attached             Vlan710
171.64.200.0/32      receive              Vlan710
171.64.200.1/32      receive              
171.64.200.2/32      receive              Vlan710
171.64.200.3/32      attached             Vlan710
171.64.200.26/32     attached             Vlan710
171.64.200.28/32     attached             Vlan710
171.64.200.29/32     attached             Vlan710
171.64.200.39/32     attached             Vlan710
171.64.200.49/32     attached             Vlan710
171.64.200.50/32     attached             Vlan710
171.64.200.53/32     attached             Vlan710
171.64.200.59/32     attached             Vlan710
171.64.200.60/32     attached             Vlan710
171.64.200.61/32     attached             Vlan710
171.64.200.63/32     attached             Vlan710
171.64.200.64/32     attached             Vlan710
171.64.200.74/32     attached             Vlan710
171.64.200.90/32     attached             Vlan710
171.64.200.97/32     attached             Vlan710
171.64.200.105/32    attached             Vlan710
171.64.200.106/32    attached             Vlan710
171.64.200.110/32    attached             Vlan710
171.64.200.116/32    attached             Vlan710
171.64.200.121/32    attached             Vlan710
171.64.200.141/32    attached             Vlan710
171.64.200.145/32    attached             Vlan710
171.64.200.153/32    attached             Vlan710
171.64.200.169/32    attached             Vlan710
171.64.200.175/32    attached             Vlan710
171.64.200.176/32    attached             Vlan710
171.64.200.178/32    attached             Vlan710
171.64.200.188/32    attached             Vlan710
171.64.200.192/32    attached             Vlan710
171.64.200.199/32    attached             Vlan710
171.64.200.209/32    attached             Vlan710
171.64.200.218/32    attached             Vlan710
171.64.200.226/32    attached             Vlan710
171.64.200.239/32    attached             Vlan710
171.64.200.242/32    attached             Vlan710
171.64.200.247/32    attached             Vlan710
171.64.200.253/32    attached             Vlan710
171.64.200.254/32    attached             Vlan710
171.64.201.14/32     attached             Vlan710
171.64.201.17/32     attached             Vlan710
171.64.201.19/32     attached             Vlan710
171.64.201.23/32     attached             Vlan710
171.64.201.31/32     attached             Vlan710
171.64.201.35/32     attached             Vlan710
171.64.201.37/32     attached             Vlan710
171.64.201.40/32     attached             Vlan710
171.64.201.57/32     attached             Vlan710
171.64.201.69/32     attached             Vlan710
171.64.201.76/32     attached             Vlan710
171.64.201.77/32     attached             Vlan710
171.64.201.78/32     attached             Vlan710
171.64.201.80/32     attached             Vlan710
171.64.201.81/32     attached             Vlan710
171.64.201.96/32     attached             Vlan710
171.64.201.97/32     attached             Vlan710
171.64.201.106/32    attached             Vlan710
171.64.201.112/32    attached             Vlan710
171.64.201.122/32    attached             Vlan710
171.64.201.129/32    attached             Vlan710
171.64.201.130/32    attached             Vlan710
171.64.201.134/32    attached             Vlan710
171.64.201.140/32    attached             Vlan710
171.64.201.143/32    attached             Vlan710
171.64.201.148/32    attached             Vlan710
171.64.201.151/32    attached             Vlan710
171.64.201.152/32    attached             Vlan710
171.64.201.154/32    attached             Vlan710
171.64.201.160/32    attached             Vlan710
171.64.201.163/32    attached             Vlan710
171.64.201.174/32    attached             Vlan710
171.64.201.186/32    attached             Vlan710
171.64.201.191/32    attached             Vlan710
171.64.201.193/32    attached             Vlan710
171.64.201.203/32    attached             Vlan710
171.64.201.223/32    attached             Vlan710
171.64.201.229/32    attached             Vlan710
171.64.201.230/32    attached             Vlan710
171.64.201.231/32    attached             Vlan710
171.64.201.232/32    attached             Vlan710
171.64.201.233/32    attached             Vlan710
171.64.201.235/32    attached             Vlan710
171.64.201.236/32    attached             Vlan710
171.64.201.240/32    attached             Vlan710
171.64.201.241/32    attached             Vlan710
171.64.201.242/32    attached             Vlan710
171.64.201.243/32    attached             Vlan710
171.64.201.244/32    attached             Vlan710
171.64.201.245/32    attached             Vlan710
171.64.201.246/32    attached             Vlan710
171.64.201.252/32    attached             Vlan710
171.64.201.255/32    receive              Vlan710
171.64.202.0/23      172.20.10.227        Vlan10
171.64.202.1/32      172.20.10.227        Vlan10
171.64.204.0/24      172.20.10.227        Vlan10
171.64.204.1/32      172.20.10.227        Vlan10
171.64.205.0/24      172.20.10.227        Vlan10
171.64.205.1/32      172.20.10.227        Vlan10
171.64.206.0/24      172.20.10.227        Vlan10
171.64.206.1/32      172.20.10.227        Vlan10
171.64.207.0/25      172.20.10.227        Vlan10
171.64.207.1/32      172.20.10.227        Vlan10
171.64.207.128/26    172.20.10.227        Vlan10
171.64.207.129/32    172.20.10.227        Vlan10
171.64.208.0/21      172.20.10.227        Vlan10
171.64.208.1/32      172.20.10.227        Vlan10
171.64.216.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.217.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.218.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.219.0/25      172.20.4.161         TenGigabitEthernet2/1.2
171.64.219.128/25    172.20.4.161         TenGigabitEthernet2/1.2
171.64.220.0/22      172.20.4.161         TenGigabitEthernet2/1.2
171.64.226.0/23      172.20.4.161         TenGigabitEthernet2/1.2
171.64.228.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.229.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.230.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.232.0/23      172.20.4.161         TenGigabitEthernet2/1.2
171.64.234.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.238.0/23      172.20.4.161         TenGigabitEthernet2/1.2
171.64.240.0/22      172.20.4.161         TenGigabitEthernet2/1.2
171.64.244.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.245.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.246.0/23      172.20.4.161         TenGigabitEthernet2/1.2
171.64.248.128/25    172.20.4.1           TenGigabitEthernet2/1.2
171.64.250.0/25      172.20.4.1           TenGigabitEthernet2/1.2
171.64.250.224/27    172.20.4.1           TenGigabitEthernet2/1.2
171.64.251.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.253.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.254.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.255.128/26    attached             TenGigabitEthernet2/1.2
171.64.255.128/32    receive              TenGigabitEthernet2/1.2
171.64.255.129/32    attached             TenGigabitEthernet2/1.2
171.64.255.136/32    attached             TenGigabitEthernet2/1.2
171.64.255.137/32    attached             TenGigabitEthernet2/1.2
171.64.255.140/32    attached             TenGigabitEthernet2/1.2
171.64.255.141/32    attached             TenGigabitEthernet2/1.2
171.64.255.144/32    attached             TenGigabitEthernet2/1.2
171.64.255.145/32    attached             TenGigabitEthernet2/1.2
171.64.255.148/32    attached             TenGigabitEthernet2/1.2
171.64.255.149/32    attached             TenGigabitEthernet2/1.2
171.64.255.152/32    attached             TenGigabitEthernet2/1.2
171.64.255.153/32    attached             TenGigabitEthernet2/1.2
171.64.255.156/32    receive              TenGigabitEthernet2/1.2
171.64.255.157/32    attached             TenGigabitEthernet2/1.2
171.64.255.164/32    attached             TenGigabitEthernet2/1.2
171.64.255.165/32    attached             TenGigabitEthernet2/1.2
171.64.255.189/32    attached             TenGigabitEthernet2/1.2
171.64.255.191/32    receive              TenGigabitEthernet2/1.2
171.65.0.0/16        172.20.4.1           TenGigabitEthernet2/1.2
171.65.1.128/26      172.20.4.1           TenGigabitEthernet2/1.2
171.65.1.192/26      172.20.4.1           TenGigabitEthernet2/1.2
171.65.2.0/27        172.20.4.1           TenGigabitEthernet2/1.2
171.65.2.48/28       172.20.4.1           TenGigabitEthernet2/1.2
171.65.2.128/27      172.20.4.1           TenGigabitEthernet2/1.2
171.65.3.64/26       172.20.4.1           TenGigabitEthernet2/1.2
171.65.3.128/25      172.20.4.1           TenGigabitEthernet2/1.2
171.65.4.0/22        172.20.4.1           TenGigabitEthernet2/1.2
171.65.8.0/22        172.20.4.1           TenGigabitEthernet2/1.2
171.65.12.0/22       172.20.4.1           TenGigabitEthernet2/1.2
171.65.16.0/22       172.20.4.1           TenGigabitEthernet2/1.2
171.65.20.0/22       172.20.4.1           TenGigabitEthernet2/1.2
171.65.24.0/22       172.20.4.1           TenGigabitEthernet2/1.2
171.65.28.0/22       172.20.4.1           TenGigabitEthernet2/1.2
171.65.32.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.65.34.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.65.36.0/22       172.20.4.1           TenGigabitEthernet2/1.2
171.65.40.0/26       172.20.4.1           TenGigabitEthernet2/1.2
171.65.40.64/28      172.20.4.1           TenGigabitEthernet2/1.2
171.65.40.80/28      172.20.4.1           TenGigabitEthernet2/1.2
171.65.40.96/27      172.20.4.1           TenGigabitEthernet2/1.2
171.65.40.128/26     172.20.4.1           TenGigabitEthernet2/1.2
171.65.40.192/26     172.20.4.1           TenGigabitEthernet2/1.2
171.65.41.0/24       172.20.4.1           TenGigabitEthernet2/1.2
171.65.48.0/22       172.20.4.1           TenGigabitEthernet2/1.2
171.65.52.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.65.54.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.65.56.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.65.58.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.65.60.0/22       172.20.4.1           TenGigabitEthernet2/1.2
171.65.66.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.65.68.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.65.71.0/25       172.20.4.1           TenGigabitEthernet2/1.2
171.65.71.128/27     172.20.4.1           TenGigabitEthernet2/1.2
171.65.71.192/26     172.20.4.1           TenGigabitEthernet2/1.2
171.65.76.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.65.79.0/24       172.20.4.1           TenGigabitEthernet2/1.2
171.65.80.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.65.82.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.65.84.0/22       172.20.4.1           TenGigabitEthernet2/1.2
171.65.88.0/22       172.20.4.1           TenGigabitEthernet2/1.2
171.65.92.0/22       172.20.4.1           TenGigabitEthernet2/1.2
171.65.96.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.65.98.0/24       172.20.4.1           TenGigabitEthernet2/1.2
171.65.99.0/24       172.20.4.1           TenGigabitEthernet2/1.2
171.65.100.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.65.101.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.65.102.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.65.106.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.65.108.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.65.110.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.65.114.128/25    172.20.4.1           TenGigabitEthernet2/1.2
171.65.115.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.65.120.0/22      172.20.4.1           TenGigabitEthernet2/1.2
171.65.126.0/25      172.20.4.1           TenGigabitEthernet2/1.2
171.65.127.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.65.160.0/22      172.20.4.1           TenGigabitEthernet2/1.2
171.65.164.0/22      172.20.4.1           TenGigabitEthernet2/1.2
171.65.176.0/28      172.20.4.1           TenGigabitEthernet2/1.2
171.66.1.192/27      172.20.4.1           TenGigabitEthernet2/1.2
171.66.4.64/27       172.20.4.1           TenGigabitEthernet2/1.2
171.66.4.96/27       172.20.4.1           TenGigabitEthernet2/1.2
171.66.4.128/29      172.20.4.129         TenGigabitEthernet2/1.2
171.66.4.160/29      172.20.4.161         TenGigabitEthernet2/1.2
171.66.4.192/27      172.20.4.1           TenGigabitEthernet2/1.2
171.66.4.224/27      attached             Null0
171.66.7.0/24        172.20.4.1           TenGigabitEthernet2/1.2
171.66.66.64/28      172.20.4.1           TenGigabitEthernet2/1.2
171.66.66.80/28      172.20.4.1           TenGigabitEthernet2/1.2
171.66.66.96/28      172.20.4.1           TenGigabitEthernet2/1.2
171.66.66.128/26     172.20.4.1           TenGigabitEthernet2/1.2
171.66.67.128/26     172.20.4.1           TenGigabitEthernet2/1.2
171.66.67.192/26     172.20.4.1           TenGigabitEthernet2/1.2
171.66.68.0/22       172.20.4.1           TenGigabitEthernet2/1.2
171.66.78.0/24       172.20.4.161         TenGigabitEthernet2/1.2
171.66.79.192/26     172.20.4.161         TenGigabitEthernet2/1.2
171.66.112.0/22      172.20.4.161         TenGigabitEthernet2/1.2
171.66.116.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.66.118.0/25      172.20.4.161         TenGigabitEthernet2/1.2
171.66.118.216/29    172.20.4.161         TenGigabitEthernet2/1.2
171.66.118.224/27    172.20.4.161         TenGigabitEthernet2/1.2
171.66.120.0/21      172.20.4.1           TenGigabitEthernet2/1.2
171.66.128.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.66.136.0/22      172.20.10.227        Vlan10
171.66.136.1/32      172.20.10.227        Vlan10
171.66.144.0/21      172.20.4.161         TenGigabitEthernet2/1.2
171.66.224.0/22      172.20.4.161         TenGigabitEthernet2/1.2
171.66.228.0/22      172.20.4.161         TenGigabitEthernet2/1.2
171.66.232.0/23      172.20.4.161         TenGigabitEthernet2/1.2
171.66.236.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.66.237.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.66.238.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.66.240.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.66.242.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.66.246.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.66.248.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.66.249.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.66.250.64/26     172.20.4.161         TenGigabitEthernet2/1.2
171.66.250.128/26    172.20.4.1           TenGigabitEthernet2/1.2
171.66.250.192/26    172.20.4.1           TenGigabitEthernet2/1.2
171.66.251.0/26      172.20.4.129         TenGigabitEthernet2/1.2
171.66.251.128/26    172.20.4.1           TenGigabitEthernet2/1.2
171.66.251.192/26    172.20.10.227        Vlan10
171.66.252.0/23      172.20.4.161         TenGigabitEthernet2/1.2
171.66.254.192/26    172.20.4.1           TenGigabitEthernet2/1.2
171.66.255.64/27     172.20.4.1           TenGigabitEthernet2/1.2
171.66.255.96/27     172.20.4.1           TenGigabitEthernet2/1.2
171.66.255.128/26    attached             TenGigabitEthernet3/1.3
171.66.255.128/32    receive              TenGigabitEthernet3/1.3
171.66.255.129/32    attached             TenGigabitEthernet3/1.3
171.66.255.136/32    attached             TenGigabitEthernet3/1.3
171.66.255.140/32    attached             TenGigabitEthernet3/1.3
171.66.255.148/32    attached             TenGigabitEthernet3/1.3
171.66.255.149/32    attached             TenGigabitEthernet3/1.3
171.66.255.152/32    attached             TenGigabitEthernet3/1.3
171.66.255.156/32    receive              TenGigabitEthernet3/1.3
171.66.255.191/32    receive              TenGigabitEthernet3/1.3
171.67.0.240/28      172.20.6.1           TenGigabitEthernet3/1.3
