Protocol  Address          Age (min)  Hardware Addr   Type   Interface
Internet  171.64.74.169           0   1cc1.de22.4d64  ARPA   Vlan74
Internet  10.79.12.65           114   0030.48d5.6e1a  ARPA   Vlan912
Internet  172.24.72.245           1   0022.680d.98e5  ARPA   Vlan72
Internet  10.79.12.64           114   0030.48d5.6cca  ARPA   Vlan912
Internet  171.64.66.160           0   001e.c92a.4cad  ARPA   Vlan66
Internet  172.24.100.217          0   00a0.d143.bba4  ARPA   Vlan100
Internet  171.64.74.168          72   00e0.8104.2764  ARPA   Vlan74
Internet  172.24.101.216         78   0011.bb4f.4255  ARPA   Vlan100
Internet  172.24.72.246           0   20cf.3004.cd7a  ARPA   Vlan72
Internet  171.64.66.163           0   001e.c92a.5533  ARPA   Vlan66
Internet  171.64.90.187          10   0040.8ca6.8215  ARPA   Vlan90
Internet  172.24.96.222           0   0022.1927.2be6  ARPA   Vlan96
Internet  172.24.100.218         11   0800.20f7.e2aa  ARPA   Vlan100
Internet  10.79.12.67           110   0030.48d5.9d28  ARPA   Vlan912
Internet  172.27.75.247           1   001e.2300.017b  ARPA   Vlan374
Internet  171.64.68.164           7   90e6.ba3b.d7b8  ARPA   Vlan68
Internet  172.24.72.247           0   20cf.3004.cd76  ARPA   Vlan72
Internet  171.64.66.162           1   001e.c92b.0ff7  ARPA   Vlan66
Internet  172.24.68.251          71   0030.489d.3a34  ARPA   Vlan68
Internet  10.79.12.66            36   0030.48d5.9ea2  ARPA   Vlan912
Internet  172.27.76.240           2   0011.1137.4ebb  ARPA   Vlan376
Internet  171.64.67.164           0   Incomplete      ARPA   
Internet  171.64.93.186           0   Incomplete      ARPA   
Internet  10.79.12.69            44   0030.4859.dd96  ARPA   Vlan912
Internet  172.27.76.247           1   001e.2300.037b  ARPA   Vlan376
Internet  171.64.71.160          17   0003.ba14.9469  ARPA   Vlan71
Internet  172.24.101.220        134   0011.bb4f.4258  ARPA   Vlan100
Internet  172.24.100.221         11   0003.ba09.8e10  ARPA   Vlan100
Internet  10.79.12.68           153   0030.48d5.6fca  ARPA   Vlan912
Internet  171.64.64.166           3   0030.65c5.05d8  ARPA   Vlan64
Internet  171.64.73.175           3   0800.20d2.4067  ARPA   Vlan72
Internet  171.64.91.190           0   Incomplete      ARPA   
Internet  172.27.75.242          42   cc08.e045.b48c  ARPA   Vlan374
Internet  172.24.100.222          2   0013.d328.5e95  ARPA   Vlan100
Internet  172.24.74.240           0   0013.7213.fea1  ARPA   Vlan74
Internet  172.27.76.245           1   001e.2300.045f  ARPA   Vlan376
Internet  171.64.93.184          56   0090.279a.39ad  ARPA   Vlan92
Internet  171.64.101.128         15   001f.d027.7270  ARPA   Vlan100
Internet  171.64.73.172           2   0021.9b53.543a  ARPA   Vlan72
Internet  10.79.12.71           188   0030.4859.a11a  ARPA   Vlan912
Internet  172.24.68.255           0   Incomplete      ARPA   
Internet  171.64.99.135           0   0080.ad88.cd38  ARPA   Vlan99
Internet  172.24.101.222          0   6c62.6df0.9a8e  ARPA   Vlan100
Internet  171.64.90.190          32   0040.8ca6.8217  ARPA   Vlan90
Internet  10.79.12.70           232   0030.4859.db56  ARPA   Vlan912
Internet  171.64.73.173           0   0021.9b53.5312  ARPA   Vlan72
Internet  172.27.76.244           3   001e.2300.0018  ARPA   Vlan376
Internet  171.64.74.174           2   0060.089b.d4cd  ARPA   Vlan74
Internet  171.64.72.172           2   0800.20c4.7b10  ARPA   Vlan72
Internet  171.67.76.171           9   000a.95ec.0ba2  ARPA   Vlan376
Internet  171.64.68.191           0   0025.6497.7754  ARPA   Vlan68
Internet  171.64.92.167           0   0017.3123.0a8a  ARPA   Vlan92
Internet  10.79.12.89            74   0030.4859.a11c  ARPA   Vlan912
Internet  171.67.69.188           0   Incomplete      ARPA   
Internet  171.67.76.181           0   Incomplete      ARPA   
Internet  171.64.100.158         57   0014.d1f0.ea2d  ARPA   Vlan100
Internet  172.24.74.239          15   000d.5607.5690  ARPA   Vlan74
Internet  172.27.74.236           2   000d.b915.c058  ARPA   Vlan374
Internet  171.64.91.161          65   000f.eac1.c5c4  ARPA   Vlan90
Internet  171.64.90.160           2   0011.43c7.7804  ARPA   Vlan90
Internet  172.24.96.197          72   00c0.ff80.23cb  ARPA   Vlan96
Internet  10.79.12.88           156   0030.4859.dd8a  ARPA   Vlan912
Internet  171.64.73.179           2   0030.4823.21b4  ARPA   Vlan72
Internet  172.27.76.233          24   001e.c943.a4d2  ARPA   Vlan376
Internet  172.24.75.237          50   0025.9037.3314  ARPA   Vlan75
Internet  171.64.91.162           4   0011.432f.ae01  ARPA   Vlan90
Internet  172.27.77.232           0   001e.2300.0311  ARPA   Vlan376
Internet  171.64.96.153           2   0030.48f5.8eca  ARPA   Vlan96
Internet  10.79.12.91            57   0030.4859.ddb2  ARPA   Vlan912
Internet  171.67.76.182           0   001a.a0b5.6852  ARPA   Vlan376
Internet  172.24.74.237           5   001f.f3cd.ad27  ARPA   Vlan74
Internet  171.64.72.176          81   001b.2161.910c  ARPA   Vlan72
Internet  172.27.76.232           4   001e.c943.a15e  ARPA   Vlan376
Internet  172.27.77.233           4   001e.2300.03fc  ARPA   Vlan376
Internet  172.24.101.194          0   0018.f388.2b44  ARPA   Vlan100
Internet  10.79.12.90            55   0030.4859.dd5c  ARPA   Vlan912
Internet  171.64.64.184           1   0050.56a7.758c  ARPA   Vlan64
Internet  171.64.68.188           7   b8ac.6f26.1631  ARPA   Vlan68
Internet  171.64.93.162          93   485b.3903.640f  ARPA   Vlan92
Internet  171.64.101.154          0   0006.5b77.d914  ARPA   Vlan100
Internet  172.24.68.228           5   001d.0906.7028  ARPA   Vlan68
Internet  171.64.100.155         48   000a.27b4.9206  ARPA   Vlan100
Internet  171.64.70.184           0   0018.0a30.2358  ARPA   Vlan70
Internet  171.64.90.164         127   0060.b02d.f4a0  ARPA   Vlan90
Internet  171.64.64.190           1   0011.114b.e5f8  ARPA   Vlan64
Internet  172.24.69.228          58   000d.56be.a51f  ARPA   Vlan68
Internet  172.20.6.171           16   001c.579b.1c1b  ARPA   TenGigabitEthernet7/1.3
Internet  172.24.72.233           0   001d.7da4.2919  ARPA   Vlan72
Internet  10.79.12.92            52   0030.4859.dd94  ARPA   Vlan912
Internet  171.64.91.165          23   000f.eac1.c180  ARPA   Vlan90
Internet  171.64.73.183           2   0021.9b53.533b  ARPA   Vlan72
Internet  171.67.72.182           0   Incomplete      ARPA   
Internet  172.24.72.234           0   Incomplete      ARPA   
Internet  171.64.96.157           0   0012.3f4e.9389  ARPA   Vlan96
Internet  171.64.92.161           0   0023.aeae.19fc  ARPA   Vlan92
Internet  171.64.90.167           3   0040.8ca6.8210  ARPA   Vlan90
Internet  10.79.12.95           107   0030.4859.c380  ARPA   Vlan912
Internet  171.64.91.166           1   0011.432f.b45e  ARPA   Vlan90
Internet  171.64.93.160           3   0011.114c.8037  ARPA   Vlan92
Internet  171.64.72.181          71   842b.2b02.8369  ARPA   Vlan72
Internet  172.24.68.230           1   00e0.8179.7234  ARPA   Vlan68
Internet  171.64.64.189          16   0050.56a7.43fc  ARPA   Vlan64
Internet  172.27.76.237           4   001e.2301.8a8a  ARPA   Vlan376
Internet  171.64.74.182           0   Incomplete      ARPA   
Internet  172.24.68.231           0   0011.2445.643a  ARPA   Vlan68
Internet  171.64.99.159           8   0007.e93d.97a2  ARPA   Vlan99
Internet  172.24.96.195           2   0004.4b05.3362  ARPA   Vlan96
Internet  171.64.73.181          17   0002.b39d.8585  ARPA   Vlan72
Internet  171.64.94.173          11   0040.8cac.2c05  ARPA   Vlan94
Internet  172.24.74.230         235   b499.ba2b.e92c  ARPA   Vlan74
Internet  10.79.12.81            24   0030.4859.db54  ARPA   Vlan912
Internet  171.64.90.169           1   0019.b9d2.c659  ARPA   Vlan90
Internet  172.24.72.228           1   b8ac.6f92.588d  ARPA   Vlan72
Internet  171.64.93.174          13   0007.e98f.a3f2  ARPA   Vlan92
Internet  172.24.94.242          38   0011.bb22.8213  ARPA   Vlan94
Internet  172.24.100.200          0   00e0.8133.4d0e  ARPA   Vlan100
Internet  172.27.74.229           0   000d.b916.ef98  ARPA   Vlan374
Internet  171.64.64.179         152   a4ba.dbdf.70ba  ARPA   Vlan64
Internet  172.24.74.231           0   0025.9c30.2cfc  ARPA   Vlan74
Internet  10.79.12.80            50   0030.4859.a10e  ARPA   Vlan912
Internet  172.24.100.201         13   0001.5510.3986  ARPA   Vlan100
Internet  172.24.94.243          39   0011.bb33.2f59  ARPA   Vlan94
Internet  172.27.74.228           0   000d.b916.f020  ARPA   Vlan374
Internet  172.24.101.200         78   0011.bb33.2f1e  ARPA   Vlan100
Internet  171.64.72.186           3   001f.f34f.fe87  ARPA   Vlan72
Internet  171.64.64.178           0   0800.209d.11f5  ARPA   Vlan64
Internet  172.27.75.230          33   0023.76f8.364d  ARPA   Vlan374
Internet  172.24.74.228           0   6c62.6d4d.d336  ARPA   Vlan74
Internet  171.64.100.149         32   0014.d1f0.8308  ARPA   Vlan100
Internet  172.27.69.232           4   d644.9b6b.22d1  ARPA   Vlan369
Internet  10.79.12.83            72   0030.4859.c2fa  ARPA   Vlan912
Internet  172.24.100.202         13   0001.5510.1934  ARPA   Vlan100
Internet  172.24.94.240          39   0011.bb38.a5b0  ARPA   Vlan94
Internet  171.64.94.175          72   d8d3.85c2.24a2  ARPA   Vlan94
Internet  172.24.68.234          20   b8ac.6f91.0699  ARPA   Vlan68
Internet  172.24.101.203        134   0011.bb33.2e9c  ARPA   Vlan100
Internet  172.27.74.231          84   000d.b916.edf8  ARPA   Vlan374
Internet  171.64.64.176           0   0026.b0e1.243a  ARPA   Vlan64
Internet  171.64.75.187           7   0019.e362.a4d5  ARPA   Vlan75
Internet  171.64.68.180           0   1c6f.65c4.b46b  ARPA   Vlan68
Internet  171.64.100.148         61   0014.d1f0.8303  ARPA   Vlan100
Internet  172.27.69.233           4   7271.aca8.0f6b  ARPA   Vlan369
Internet  172.24.94.241          38   0011.bb40.167c  ARPA   Vlan94
Internet  10.79.12.82           226   0030.4859.ddc6  ARPA   Vlan912
Internet  172.24.74.229           0   0015.f2a6.6cfb  ARPA   Vlan74
Internet  172.24.72.231           -   0003.93f4.ae3c  ARPA  
Internet  172.27.75.224           0   0026.ab54.8876  ARPA   Vlan374
Internet  171.64.100.147         58   0014.d1f0.d76f  ARPA   Vlan100
Internet  172.20.6.162           15   0015.c727.a4c0  ARPA   TenGigabitEthernet7/1.3
Internet  172.24.73.225           0   0025.900f.d66b  ARPA   Vlan72
Internet  171.67.76.184          13   0012.3f71.5d63  ARPA   Vlan376
Internet  171.64.96.151          12   0015.5869.d57e  ARPA   Vlan96
Internet  171.64.90.173          30   0001.e69a.94c5  ARPA   Vlan90
Internet  172.27.76.231           2   001e.c943.a088  ARPA   Vlan376
Internet  171.64.101.146          2   0014.4f6b.aff8  ARPA   Vlan100
Internet  171.64.64.183         152   0800.209d.11f5  ARPA   Vlan64
Internet  172.27.74.225           0   000d.b916.f090  ARPA   Vlan374
Internet  10.79.12.85            55   0030.4859.ddfc  ARPA   Vlan912
Internet  172.24.72.224           3   0016.cb3a.a13a  ARPA   Vlan72
Internet  172.24.74.226          11   000e.c500.2ae4  ARPA   Vlan74
Internet  172.27.77.230           3   001e.2300.03c5  ARPA   Vlan376
Internet  171.64.75.189          29   0019.e362.a4d5  ARPA   Vlan75
Internet  171.64.64.182           4   0030.482a.3bbe  ARPA   Vlan64
Internet  172.24.73.224           0   0025.900f.d60b  ARPA   Vlan72
Internet  10.79.12.84            83   0030.4859.a120  ARPA   Vlan912
Internet  172.20.4.161          138   0015.c727.e980  ARPA   TenGigabitEthernet1/3.2
Internet  172.24.72.225           0   0011.247e.fdaa  ARPA   Vlan72
Internet  172.27.77.231           4   001e.2300.0418  ARPA   Vlan376
Internet  171.64.68.178           4   0026.18f2.dd0d  ARPA   Vlan68
Internet  172.27.76.230           0   001e.c943.a32e  ARPA   Vlan376
Internet  172.27.74.224           0   000d.b916.f050  ARPA   Vlan374
Internet  172.24.74.224           0   Incomplete      ARPA   
Internet  171.64.100.145          0   000a.958c.3e72  ARPA   Vlan100
Internet  172.24.72.226           7   7071.bc43.e595  ARPA   Vlan72
Internet  10.79.12.87           125   0030.4859.a15c  ARPA   Vlan912
Internet  172.20.4.162          139   0015.c727.a4c0  ARPA   TenGigabitEthernet1/3.2
Internet  172.24.94.244          39   0011.bb81.5dbe  ARPA   Vlan94
Internet  171.64.90.175          55   0012.797f.24b4  ARPA   Vlan90
Internet  172.27.74.227           0   000d.b916.efc4  ARPA   Vlan374
Internet  172.20.6.161           15   0015.c727.e980  ARPA   TenGigabitEthernet7/1.3
Internet  172.24.73.226           0   0025.900f.d6dc  ARPA   Vlan72
Internet  172.24.99.200           0   000c.292a.fbac  ARPA   Vlan99
Internet  172.24.94.245          38   0011.bb33.2e67  ARPA   Vlan94
Internet  172.27.74.226           0   000d.b916.efb4  ARPA   Vlan374
Internet  10.79.12.86            12   0030.4859.c3f0  ARPA   Vlan912
Internet  171.64.64.180           0   a4ba.dbdf.689b  ARPA   Vlan64
Internet  171.67.234.34           0   Incomplete      ARPA   
Internet  171.64.94.149         134   0080.3f03.5351  ARPA   Vlan94
Internet  172.24.73.221           4   0025.9030.ae7e  ARPA   Vlan72
Internet  172.24.67.215           0   001a.922b.75e4  ARPA   Vlan67
Internet  172.27.74.221           0   000d.b916.f2f0  ARPA   Vlan374
Internet  172.24.72.220          45   0800.20a1.612c  ARPA   Vlan72
Internet  172.24.75.223         157   0030.1bb0.2e0a  ARPA   Vlan75
Internet  172.27.76.219          24   0011.43d1.bc57  ARPA   Vlan376
Internet  171.64.79.132           -   00d0.055d.2400  ARPA   Vlan79
Internet  172.24.73.220           6   0025.9030.adc0  ARPA   Vlan72
Internet  171.64.101.175          0   0013.72e6.b062  ARPA   Vlan100
Internet  171.64.94.148         137   0080.3f03.5351  ARPA   Vlan94
Internet  171.64.91.145         219   0001.0271.1dba  ARPA   Vlan90
Internet  172.24.101.240          2   b8ac.6f80.c9f5  ARPA   Vlan100
Internet  171.67.76.133          16   0017.f20a.f4c8  ARPA   Vlan376
Internet  172.24.64.213           3   0050.569f.0012  ARPA   Vlan64
Internet  172.24.70.211           0   0025.6164.8f00  ARPA   Vlan70
Internet  172.24.67.214           0   001a.9229.01bf  ARPA   Vlan67
Internet  172.27.74.220           0   000d.b916.f234  ARPA   Vlan374
Internet  172.24.72.221          63   0800.20a1.8722  ARPA   Vlan72
Internet  172.24.74.223           4   001e.680f.4cc2  ARPA   Vlan74
Internet  172.27.76.218          10   0011.4337.f820  ARPA   Vlan376
Internet  172.27.75.222           2   0023.dfa9.dff8  ARPA   Vlan374
Internet  172.24.74.220           0   5e2e.16ce.359c  ARPA   Vlan74
Internet  172.27.76.217          24   0011.4337.f7be  ARPA   Vlan376
Internet  171.64.94.151         134   0080.3f03.5351  ARPA   Vlan94
Internet  172.24.73.223           0   0025.900a.7717  ARPA   Vlan72
Internet  172.24.64.214         175   0014.4f97.188b  ARPA   Vlan64
Internet  172.24.92.202           1   0024.e87d.13ad  ARPA   Vlan92
Internet  171.64.100.173          1   001d.092f.f88b  ARPA   Vlan100
Internet  172.24.67.213           0   001a.922b.75d4  ARPA   Vlan67
Internet  172.27.74.223           0   000d.b916.f3e4  ARPA   Vlan374
Internet  171.64.78.135         120   000c.29e6.e6fa  ARPA   Vlan78
Internet  171.64.65.136         141   0019.b9de.6a19  ARPA   Vlan65
Internet  172.24.72.222           0   0030.4883.67b4  ARPA   Vlan72
Internet  172.24.68.211           0   0012.3f51.e627  ARPA   Vlan68
Internet  171.64.94.150           0   0080.3f03.5351  ARPA   Vlan94
Internet  172.24.73.222           5   0025.9030.af64  ARPA   Vlan72
Internet  172.24.92.203           1   0024.e87d.13b7  ARPA   Vlan92
Internet  172.24.94.201          39   0011.bb33.2e5d  ARPA   Vlan94
Internet  172.24.100.243         43   0011.0aef.583a  ARPA   Vlan100
Internet  172.24.67.212           0   001a.9229.01ad  ARPA   Vlan67
Internet  172.27.74.222           0   000d.b916.eff0  ARPA   Vlan374
Internet  171.64.77.130           0   Incomplete      ARPA   
Internet  172.27.75.216           2   0022.41fa.7315  ARPA   Vlan374
Internet  172.24.101.245          0   a4ba.dbf7.8639  ARPA   Vlan100
Internet  171.64.100.171         56   0014.d1f0.de27  ARPA   Vlan100
Internet  172.24.68.212           2   0008.a11d.ed3a  ARPA   Vlan68
Internet  172.24.92.204           5   0000.aae4.7449  ARPA   Vlan92
Internet  171.64.65.142         134   0019.b9de.6a19  ARPA   Vlan65
Internet  172.24.67.211           0   001a.922b.761a  ARPA   Vlan67
Internet  171.64.67.140         152   0030.482e.e486  ARPA   Vlan67
Internet  171.64.93.147           5   0022.192e.ce63  ARPA   Vlan92
Internet  171.64.65.143         131   0019.b9de.6a19  ARPA   Vlan65
Internet  171.64.91.149           0   842b.2bad.2773  ARPA   Vlan90
Internet  171.64.100.170          2   0800.2099.ef96  ARPA   Vlan100
Internet  172.24.67.210           0   001a.9229.01f9  ARPA   Vlan67
Internet  172.24.72.217           2   0012.79de.3c52  ARPA   Vlan72
Internet  171.64.72.134           2   0060.971c.09f9  ARPA   Vlan72
Internet  171.64.67.141          68   001a.921d.5a89  ARPA   Vlan67
Internet  171.64.79.129           -   0000.0c07.ac4f  ARPA   Vlan79
Internet  171.64.71.138           0   Incomplete      ARPA   
Internet  171.67.79.129           0   Incomplete      ARPA   
Internet  171.64.101.168         10   0021.9b3f.7100  ARPA   Vlan100
Internet  172.24.74.216         186   001f.bc09.02ad  ARPA   Vlan74
Internet  172.24.75.217           0   00e0.8121.8292  ARPA   Vlan75
Internet  172.24.72.218          18   6c62.6d0a.bd5a  ARPA   Vlan72
Internet  172.24.68.214           0   0030.1b48.2ef6  ARPA   Vlan68
Internet  171.64.94.147           1   78e7.d1f8.71a4  ARPA   Vlan94
Internet  172.24.67.209           0   001a.9229.01c1  ARPA   Vlan67
Internet  171.64.79.130           0   0024.8cd0.8f19  ARPA   Vlan79
Internet  172.24.100.246         13   0025.00d7.b24e  ARPA   Vlan100
Internet  171.67.76.130          10   000d.939c.a6b4  ARPA   Vlan376
Internet  171.64.64.141           0   0050.56a7.19fc  ARPA   Vlan64
Internet  171.64.67.142         116   001a.922b.7627  ARPA   Vlan67
Internet  172.27.76.221         163   0030.48cb.5dda  ARPA   Vlan376
Internet  171.64.96.172           1   0025.9c63.50ad  ARPA   Vlan96
Internet  172.24.72.219          10   c82a.140a.abcb  ARPA   Vlan72
Internet  172.24.68.215         199   001e.c92f.a2bf  ARPA   Vlan68
Internet  171.64.91.151           1   0007.e9b8.8876  ARPA   Vlan90
Internet  171.64.67.143         162   001a.9254.459f  ARPA   Vlan67
Internet  171.64.79.131          80   001a.3001.fc00  ARPA   Vlan79
Internet  172.24.67.208           0   001a.9229.01c5  ARPA   Vlan67
Internet  171.64.101.169          3   0019.b924.6dc4  ARPA   Vlan100
Internet  172.27.74.218           0   000d.b916.f448  ARPA   Vlan374
Internet  171.64.65.141         138   0019.b9de.6a19  ARPA   Vlan65
Internet  172.27.76.220           0   0011.43d1.bca3  ARPA   Vlan376
Internet  172.27.75.212          28   8c58.771b.480f  ARPA   Vlan374
Internet  172.24.69.217           0   0026.18b3.6421  ARPA   Vlan68
Internet  171.64.94.157         134   0080.3f03.5351  ARPA   Vlan94
Internet  172.24.78.210          58   a4ba.dbfe.d0b1  ARPA   Vlan78
Internet  171.64.90.153           5   0030.48f5.be90  ARPA   Vlan90
Internet  171.64.73.138         114   0021.9b53.8642  ARPA   Vlan72
Internet  10.79.12.97            44   0030.4881.583a  ARPA   Vlan912
Internet  172.27.74.213           0   000d.b916.f3c4  ARPA   Vlan374
Internet  10.37.4.3              60   00c0.9f44.833f  ARPA   Vlan3704
Internet  172.27.76.211           4   0011.43d1.8530  ARPA   Vlan376
Internet  172.27.77.210           0   0011.43d1.b59c  ARPA   Vlan376
Internet  172.26.4.154            -   00d0.055d.2400  ARPA   Vlan208
Internet  171.67.76.141           0   Incomplete      ARPA   
Internet  171.64.70.132           0   001e.c23a.13db  ARPA   Vlan70
Internet  171.64.74.136          72   001c.c095.25c9  ARPA   Vlan74
Internet  171.64.91.153           5   0018.8b1f.37f4  ARPA   Vlan90
Internet  172.24.92.193           6   001b.a965.e1ca  ARPA   Vlan92
Internet  171.64.94.156         134   0080.3f03.5351  ARPA   Vlan94
Internet  10.79.12.96            54   0030.4881.5ad0  ARPA   Vlan912
Internet  172.24.101.248          1   000c.2906.cd76  ARPA   Vlan100
Internet  171.64.64.130          10   001e.c92f.a199  ARPA   Vlan64
Internet  172.27.74.212           0   000d.b916.f2a4  ARPA   Vlan374
Internet  172.24.74.215          81   001a.a0eb.ddeb  ARPA   Vlan74
Internet  10.37.4.2              60   001b.902e.f4c4  ARPA   Vlan3704
Internet  172.27.75.214           2   78e4.0029.cb42  ARPA   Vlan374
Internet  172.24.74.212           5   a4ba.dbc0.76f9  ARPA   Vlan74
Internet  172.24.78.208           0   20cf.3025.1b09  ARPA   Vlan78
Internet  171.64.100.165         15   000c.2972.7ba4  ARPA   Vlan100
Internet  171.64.90.155          10   0015.1721.aae3  ARPA   Vlan90
Internet  171.64.94.159          17   0030.4879.50c5  ARPA   Vlan94
Internet  10.79.12.99            89   0030.4881.5cb6  ARPA   Vlan912
Internet  172.27.76.209           1   001d.4f44.aeec  ARPA   Vlan376
Internet  10.37.4.1               -   00d0.055d.2400  ARPA   Vlan3704
Internet  171.64.71.135           0   Incomplete      ARPA   
Internet  172.24.92.195           0   4061.86f0.9410  ARPA   Vlan92
Internet  10.79.12.98           191   0030.4881.582c  ARPA   Vlan912
Internet  171.67.76.143          88   001d.098a.c49d  ARPA   Vlan376
Internet  171.64.64.128         152   a4ba.dbdf.689b  ARPA   Vlan64
Internet  171.64.68.132           0   0030.48ba.0780  ARPA   Vlan68
Internet  172.26.4.153            -   0000.0c07.acd0  ARPA   Vlan208
Internet  10.79.12.101          144   0030.4881.5cb0  ARPA   Vlan912
Internet  172.24.92.196           0   0021.9b83.5e8c  ARPA   Vlan92
Internet  171.64.70.129           0   0018.0a30.03f0  ARPA   Vlan70
Internet  171.64.94.153         134   0080.3f03.5351  ARPA   Vlan94
Internet  171.64.100.163          6   000c.41e6.0641  ARPA   Vlan100
Internet  172.27.76.215           0   0011.4337.f71b  ARPA   Vlan376
Internet  172.27.74.209           0   000d.b916.f444  ARPA   Vlan374
Internet  171.64.74.140           8   0060.b0be.adba  ARPA   Vlan74
Internet  172.24.74.211         132   aefe.7fd1.fe23  ARPA   Vlan74
Internet  171.64.94.152         134   0080.3f03.5351  ARPA   Vlan94
Internet  172.24.68.221           0   0030.1b82.46bf  ARPA   Vlan68
Internet  171.64.93.155           1   0024.e804.4f8c  ARPA   Vlan92
Internet  10.79.12.100           85   0030.4881.5918  ARPA   Vlan912
Internet  171.64.101.163          2   0060.08a2.01bb  ARPA   Vlan100
Internet  171.64.65.135         144   0019.b9de.6a19  ARPA   Vlan65
Internet  172.24.67.218           0   001a.921d.5cda  ARPA   Vlan67
Internet  172.27.74.208           0   000d.b916.f2dc  ARPA   Vlan374
Internet  171.64.72.142          17   00e0.8129.883c  ARPA   Vlan72
Internet  172.27.76.214           7   0011.43d1.96cb  ARPA   Vlan376
Internet  172.24.92.198          32   0023.54f0.3249  ARPA   Vlan92
Internet  171.64.70.131           0   0018.0a30.01c9  ARPA   Vlan70
Internet  172.24.72.210           0   0014.224b.9f4a  ARPA   Vlan72
