Prefix               Next Hop             Interface
171.64.103.12/32     attached             Vlan700
171.64.103.13/32     attached             Vlan700
171.64.103.16/32     attached             Vlan700
171.64.103.20/32     attached             Vlan700
171.64.103.21/32     attached             Vlan700
171.64.103.24/32     attached             Vlan700
171.64.103.25/32     attached             Vlan700
171.64.103.26/32     attached             Vlan700
171.64.103.28/32     attached             Vlan700
171.64.103.29/32     attached             Vlan700
171.64.103.30/32     attached             Vlan700
171.64.103.31/32     attached             Vlan700
171.64.103.32/32     attached             Vlan700
171.64.103.33/32     attached             Vlan700
171.64.103.34/32     attached             Vlan700
171.64.103.36/32     attached             Vlan700
171.64.103.38/32     attached             Vlan700
171.64.103.40/32     attached             Vlan700
171.64.103.41/32     attached             Vlan700
171.64.103.42/32     attached             Vlan700
171.64.103.43/32     attached             Vlan700
171.64.103.45/32     attached             Vlan700
171.64.103.46/32     attached             Vlan700
171.64.103.49/32     attached             Vlan700
171.64.103.54/32     attached             Vlan700
171.64.103.55/32     attached             Vlan700
171.64.103.56/32     attached             Vlan700
171.64.103.57/32     attached             Vlan700
171.64.103.58/32     attached             Vlan700
171.64.103.59/32     attached             Vlan700
171.64.103.69/32     attached             Vlan700
171.64.103.71/32     attached             Vlan700
171.64.103.87/32     attached             Vlan700
171.64.103.90/32     attached             Vlan700
171.64.103.92/32     attached             Vlan700
171.64.103.103/32    attached             Vlan700
171.64.103.105/32    attached             Vlan700
171.64.103.106/32    attached             Vlan700
171.64.103.108/32    attached             Vlan700
171.64.103.109/32    attached             Vlan700
171.64.103.111/32    attached             Vlan700
171.64.103.115/32    attached             Vlan700
171.64.103.119/32    attached             Vlan700
171.64.103.120/32    attached             Vlan700
171.64.103.127/32    attached             Vlan700
171.64.103.128/32    attached             Vlan700
171.64.103.136/32    attached             Vlan700
171.64.103.137/32    attached             Vlan700
171.64.103.139/32    attached             Vlan700
171.64.103.142/32    attached             Vlan700
171.64.103.144/32    attached             Vlan700
171.64.103.145/32    attached             Vlan700
171.64.103.149/32    attached             Vlan700
171.64.103.151/32    attached             Vlan700
171.64.103.154/32    attached             Vlan700
171.64.103.155/32    attached             Vlan700
171.64.103.159/32    attached             Vlan700
171.64.103.162/32    attached             Vlan700
171.64.103.165/32    attached             Vlan700
171.64.103.166/32    attached             Vlan700
171.64.103.167/32    attached             Vlan700
171.64.103.183/32    attached             Vlan700
171.64.103.184/32    attached             Vlan700
171.64.103.203/32    attached             Vlan700
171.64.103.212/32    attached             Vlan700
171.64.103.216/32    attached             Vlan700
171.64.103.217/32    attached             Vlan700
171.64.103.221/32    attached             Vlan700
171.64.103.224/32    attached             Vlan700
171.64.103.234/32    attached             Vlan700
171.64.103.242/32    attached             Vlan700
171.64.103.244/32    attached             Vlan700
171.64.103.254/32    attached             Vlan700
171.64.103.255/32    receive              Vlan700
171.64.104.0/24      172.20.10.67         Vlan10
171.64.104.1/32      172.20.10.67         Vlan10
171.64.108.0/23      172.20.10.67         Vlan10
171.64.108.1/32      172.20.10.67         Vlan10
171.64.110.0/23      172.20.10.67         Vlan10
171.64.110.1/32      172.20.10.67         Vlan10
171.64.112.0/23      172.20.10.67         Vlan10
171.64.112.1/32      172.20.10.67         Vlan10
171.64.115.0/24      attached             Vlan450
171.64.115.0/32      receive              Vlan450
171.64.115.1/32      receive              
171.64.115.2/32      receive              Vlan450
171.64.115.3/32      attached             Vlan450
171.64.115.10/32     attached             Vlan450
171.64.115.13/32     attached             Vlan450
171.64.115.14/32     attached             Vlan450
171.64.115.15/32     attached             Vlan450
171.64.115.16/32     attached             Vlan450
171.64.115.19/32     attached             Vlan450
171.64.115.20/32     attached             Vlan450
171.64.115.87/32     attached             Vlan450
171.64.115.88/32     attached             Vlan450
171.64.115.89/32     attached             Vlan450
171.64.115.91/32     attached             Vlan450
171.64.115.92/32     attached             Vlan450
171.64.115.93/32     attached             Vlan450
171.64.115.95/32     attached             Vlan450
171.64.115.101/32    attached             Vlan450
171.64.115.103/32    attached             Vlan450
171.64.115.107/32    attached             Vlan450
171.64.115.111/32    attached             Vlan450
171.64.115.114/32    attached             Vlan450
171.64.115.115/32    attached             Vlan450
171.64.115.119/32    attached             Vlan450
171.64.115.123/32    attached             Vlan450
171.64.115.125/32    attached             Vlan450
171.64.115.131/32    attached             Vlan450
171.64.115.139/32    attached             Vlan450
171.64.115.140/32    attached             Vlan450
171.64.115.173/32    attached             Vlan450
171.64.115.175/32    attached             Vlan450
171.64.115.177/32    attached             Vlan450
171.64.115.185/32    attached             Vlan450
171.64.115.195/32    attached             Vlan450
171.64.115.196/32    attached             Vlan450
171.64.115.197/32    attached             Vlan450
171.64.115.198/32    attached             Vlan450
171.64.115.202/32    attached             Vlan450
171.64.115.203/32    attached             Vlan450
171.64.115.208/32    attached             Vlan450
171.64.115.209/32    attached             Vlan450
171.64.115.211/32    attached             Vlan450
171.64.115.212/32    attached             Vlan450
171.64.115.213/32    attached             Vlan450
171.64.115.217/32    attached             Vlan450
171.64.115.218/32    attached             Vlan450
171.64.115.224/32    attached             Vlan450
171.64.115.235/32    attached             Vlan450
171.64.115.254/32    attached             Vlan450
171.64.115.255/32    receive              Vlan450
171.64.116.0/23      172.20.10.67         Vlan10
171.64.116.1/32      172.20.10.67         Vlan10
171.64.118.0/24      172.20.10.67         Vlan10
171.64.118.1/32      172.20.10.67         Vlan10
171.64.119.0/24      172.20.10.67         Vlan10
171.64.119.1/32      172.20.10.67         Vlan10
171.64.120.0/23      172.20.10.67         Vlan10
171.64.120.1/32      172.20.10.67         Vlan10
171.64.122.0/23      172.20.10.67         Vlan10
171.64.122.1/32      172.20.10.67         Vlan10
171.64.124.0/23      172.20.10.67         Vlan10
171.64.124.1/32      172.20.10.67         Vlan10
171.64.126.0/23      172.20.10.67         Vlan10
171.64.126.1/32      172.20.10.67         Vlan10
171.64.144.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.145.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.146.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.147.0/25      172.20.4.161         TenGigabitEthernet2/1.2
171.64.147.128/26    172.20.4.161         TenGigabitEthernet2/1.2
171.64.147.192/26    172.20.4.161         TenGigabitEthernet2/1.2
171.64.148.0/22      172.20.4.161         TenGigabitEthernet2/1.2
171.64.152.0/23      172.20.4.161         TenGigabitEthernet2/1.2
171.64.154.0/23      172.20.4.161         TenGigabitEthernet2/1.2
171.64.156.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.157.0/25      172.20.4.161         TenGigabitEthernet2/1.2
171.64.157.128/25    172.20.4.161         TenGigabitEthernet2/1.2
171.64.158.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.159.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.160.0/22      172.20.10.67         Vlan10
171.64.160.1/32      172.20.10.67         Vlan10
171.64.164.0/23      172.20.10.67         Vlan10
171.64.164.1/32      172.20.10.67         Vlan10
171.64.166.0/24      172.20.10.67         Vlan10
171.64.166.1/32      172.20.10.67         Vlan10
171.64.167.0/24      172.20.10.67         Vlan10
171.64.167.1/32      172.20.10.67         Vlan10
171.64.168.0/21      172.20.4.1           TenGigabitEthernet2/1.2
171.64.176.0/22      172.20.4.1           TenGigabitEthernet2/1.2
171.64.180.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.181.0/25      172.20.4.1           TenGigabitEthernet2/1.2
171.64.181.128/25    172.20.4.1           TenGigabitEthernet2/1.2
171.64.182.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.183.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.184.0/21      172.20.4.1           TenGigabitEthernet2/1.2
171.64.192.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.194.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.64.196.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.197.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.198.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.64.200.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.64.202.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.64.204.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.205.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.206.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.207.0/25      172.20.4.1           TenGigabitEthernet2/1.2
171.64.207.128/26    172.20.4.1           TenGigabitEthernet2/1.2
171.64.208.0/21      172.20.4.1           TenGigabitEthernet2/1.2
171.64.216.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.217.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.218.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.219.0/25      172.20.4.161         TenGigabitEthernet2/1.2
171.64.219.128/25    172.20.4.161         TenGigabitEthernet2/1.2
171.64.220.0/22      172.20.4.161         TenGigabitEthernet2/1.2
171.64.226.0/23      172.20.4.161         TenGigabitEthernet2/1.2
171.64.228.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.229.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.230.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.232.0/23      172.20.4.161         TenGigabitEthernet2/1.2
171.64.234.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.238.0/23      172.20.4.161         TenGigabitEthernet2/1.2
171.64.240.0/22      172.20.4.161         TenGigabitEthernet2/1.2
171.64.244.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.245.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.246.0/23      172.20.4.161         TenGigabitEthernet2/1.2
171.64.248.128/25    172.20.4.1           TenGigabitEthernet2/1.2
171.64.250.0/25      172.20.4.1           TenGigabitEthernet2/1.2
171.64.250.224/27    172.20.4.1           TenGigabitEthernet2/1.2
171.64.251.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.253.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.64.254.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.64.255.128/26    attached             TenGigabitEthernet2/1.2
171.64.255.128/32    receive              TenGigabitEthernet2/1.2
171.64.255.129/32    attached             TenGigabitEthernet2/1.2
171.64.255.136/32    receive              TenGigabitEthernet2/1.2
171.64.255.137/32    attached             TenGigabitEthernet2/1.2
171.64.255.140/32    attached             TenGigabitEthernet2/1.2
171.64.255.141/32    attached             TenGigabitEthernet2/1.2
171.64.255.144/32    attached             TenGigabitEthernet2/1.2
171.64.255.145/32    attached             TenGigabitEthernet2/1.2
171.64.255.148/32    attached             TenGigabitEthernet2/1.2
171.64.255.149/32    attached             TenGigabitEthernet2/1.2
171.64.255.152/32    attached             TenGigabitEthernet2/1.2
171.64.255.153/32    attached             TenGigabitEthernet2/1.2
171.64.255.156/32    attached             TenGigabitEthernet2/1.2
171.64.255.157/32    attached             TenGigabitEthernet2/1.2
171.64.255.164/32    attached             TenGigabitEthernet2/1.2
171.64.255.165/32    attached             TenGigabitEthernet2/1.2
171.64.255.188/32    attached             TenGigabitEthernet2/1.2
171.64.255.189/32    attached             TenGigabitEthernet2/1.2
171.64.255.191/32    receive              TenGigabitEthernet2/1.2
171.65.0.0/16        172.20.4.1           TenGigabitEthernet2/1.2
171.65.1.128/26      172.20.4.1           TenGigabitEthernet2/1.2
171.65.1.192/26      172.20.4.1           TenGigabitEthernet2/1.2
171.65.2.0/27        172.20.4.1           TenGigabitEthernet2/1.2
171.65.2.48/28       172.20.4.1           TenGigabitEthernet2/1.2
171.65.2.128/27      172.20.4.1           TenGigabitEthernet2/1.2
171.65.3.64/26       172.20.4.1           TenGigabitEthernet2/1.2
171.65.3.128/25      172.20.4.1           TenGigabitEthernet2/1.2
171.65.4.0/22        172.20.4.1           TenGigabitEthernet2/1.2
171.65.8.0/22        172.20.4.1           TenGigabitEthernet2/1.2
171.65.12.0/22       172.20.4.1           TenGigabitEthernet2/1.2
171.65.16.0/22       172.20.4.1           TenGigabitEthernet2/1.2
171.65.20.0/22       172.20.4.1           TenGigabitEthernet2/1.2
171.65.24.0/22       172.20.4.1           TenGigabitEthernet2/1.2
171.65.28.0/22       172.20.4.1           TenGigabitEthernet2/1.2
171.65.32.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.65.34.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.65.36.0/22       172.20.4.1           TenGigabitEthernet2/1.2
171.65.40.0/26       172.20.4.1           TenGigabitEthernet2/1.2
171.65.40.64/28      172.20.4.1           TenGigabitEthernet2/1.2
171.65.40.80/28      172.20.4.1           TenGigabitEthernet2/1.2
171.65.40.96/27      172.20.4.1           TenGigabitEthernet2/1.2
171.65.40.128/26     172.20.4.1           TenGigabitEthernet2/1.2
171.65.40.192/26     172.20.4.1           TenGigabitEthernet2/1.2
171.65.41.0/24       172.20.4.1           TenGigabitEthernet2/1.2
171.65.48.0/22       172.20.4.1           TenGigabitEthernet2/1.2
171.65.52.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.65.54.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.65.56.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.65.58.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.65.60.0/22       172.20.4.1           TenGigabitEthernet2/1.2
171.65.66.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.65.68.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.65.71.0/25       172.20.4.1           TenGigabitEthernet2/1.2
171.65.71.128/27     172.20.4.1           TenGigabitEthernet2/1.2
171.65.71.192/26     172.20.4.1           TenGigabitEthernet2/1.2
171.65.76.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.65.79.0/24       172.20.4.1           TenGigabitEthernet2/1.2
171.65.80.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.65.82.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.65.84.0/22       172.20.4.1           TenGigabitEthernet2/1.2
171.65.88.0/22       172.20.4.1           TenGigabitEthernet2/1.2
171.65.92.0/22       172.20.4.1           TenGigabitEthernet2/1.2
171.65.96.0/23       172.20.4.1           TenGigabitEthernet2/1.2
171.65.98.0/24       172.20.4.1           TenGigabitEthernet2/1.2
171.65.99.0/24       172.20.4.1           TenGigabitEthernet2/1.2
171.65.100.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.65.101.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.65.102.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.65.106.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.65.108.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.65.110.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.65.114.128/25    172.20.4.1           TenGigabitEthernet2/1.2
171.65.115.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.65.120.0/22      172.20.4.1           TenGigabitEthernet2/1.2
171.65.126.0/25      172.20.4.1           TenGigabitEthernet2/1.2
171.65.127.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.65.160.0/22      172.20.4.1           TenGigabitEthernet2/1.2
171.65.164.0/22      172.20.4.1           TenGigabitEthernet2/1.2
171.65.176.0/28      172.20.4.1           TenGigabitEthernet2/1.2
171.66.1.192/27      172.20.4.1           TenGigabitEthernet2/1.2
171.66.4.64/27       attached             Null0
171.66.4.96/27       172.20.4.1           TenGigabitEthernet2/1.2
171.66.4.128/29      172.20.4.129         TenGigabitEthernet2/1.2
171.66.4.160/29      172.20.4.161         TenGigabitEthernet2/1.2
171.66.4.192/27      172.20.4.1           TenGigabitEthernet2/1.2
171.66.4.224/27      172.20.4.1           TenGigabitEthernet2/1.2
171.66.7.0/24        172.20.4.1           TenGigabitEthernet2/1.2
171.66.66.64/28      172.20.4.1           TenGigabitEthernet2/1.2
171.66.66.80/28      attached             Vlan339
171.66.66.80/32      receive              Vlan339
171.66.66.81/32      receive              
171.66.66.82/32      receive              Vlan339
171.66.66.85/32      attached             Vlan339
171.66.66.89/32      attached             Vlan339
171.66.66.93/32      attached             Vlan339
171.66.66.94/32      attached             Vlan339
171.66.66.95/32      receive              Vlan339
171.66.66.96/28      attached             Vlan330
171.66.66.96/32      receive              Vlan330
171.66.66.97/32      receive              
171.66.66.98/32      receive              Vlan330
171.66.66.99/32      attached             Vlan330
171.66.66.102/32     attached             Vlan330
171.66.66.108/32     attached             Vlan330
171.66.66.111/32     receive              Vlan330
171.66.66.128/26     172.20.4.1           TenGigabitEthernet2/1.2
171.66.67.128/26     172.20.4.1           TenGigabitEthernet2/1.2
171.66.67.192/26     172.20.4.1           TenGigabitEthernet2/1.2
171.66.68.0/22       172.20.4.1           TenGigabitEthernet2/1.2
171.66.78.0/24       172.20.4.161         TenGigabitEthernet2/1.2
171.66.79.192/26     172.20.4.161         TenGigabitEthernet2/1.2
171.66.112.0/22      172.20.4.161         TenGigabitEthernet2/1.2
171.66.116.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.66.118.0/25      172.20.4.161         TenGigabitEthernet2/1.2
171.66.118.216/29    172.20.4.161         TenGigabitEthernet2/1.2
171.66.118.224/27    172.20.4.161         TenGigabitEthernet2/1.2
171.66.120.0/21      172.20.4.1           TenGigabitEthernet2/1.2
171.66.128.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.66.136.0/22      172.20.4.1           TenGigabitEthernet2/1.2
171.66.144.0/21      172.20.4.161         TenGigabitEthernet2/1.2
171.66.224.0/22      172.20.4.161         TenGigabitEthernet2/1.2
171.66.228.0/22      172.20.4.161         TenGigabitEthernet2/1.2
171.66.232.0/23      172.20.4.161         TenGigabitEthernet2/1.2
171.66.236.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.66.237.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.66.238.0/24      172.20.4.161         TenGigabitEthernet2/1.2
171.66.240.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.66.242.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.66.246.0/23      172.20.4.1           TenGigabitEthernet2/1.2
171.66.248.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.66.249.0/24      172.20.4.1           TenGigabitEthernet2/1.2
171.66.250.64/26     172.20.4.161         TenGigabitEthernet2/1.2
171.66.250.128/26    172.20.10.67         Vlan10
171.66.250.192/26    172.20.4.1           TenGigabitEthernet2/1.2
171.66.251.0/26      172.20.4.129         TenGigabitEthernet2/1.2
171.66.251.128/26    172.20.4.1           TenGigabitEthernet2/1.2
171.66.251.192/26    172.20.4.1           TenGigabitEthernet2/1.2
