Prefix               Next Hop             Interface
68.65.168.96/28      attached             GigabitEthernet4/10.123
68.65.168.96/32      receive              GigabitEthernet4/10.123
68.65.168.97/32      receive              GigabitEthernet4/10.123
68.65.168.98/32      attached             GigabitEthernet4/10.123
68.65.168.100/32     attached             GigabitEthernet4/10.123
68.65.168.101/32     attached             GigabitEthernet4/10.123
68.65.168.102/32     attached             GigabitEthernet4/10.123
68.65.168.109/32     attached             GigabitEthernet4/10.123
68.65.168.111/32     receive              GigabitEthernet4/10.123
68.65.168.112/28     172.20.10.3          Vlan11
68.65.168.208/29     172.20.4.2           Vlan2
68.65.169.0/26       172.20.4.2           Vlan2
68.65.169.128/25     172.20.4.2           Vlan2
68.65.175.0/24       172.20.4.2           Vlan2
68.65.175.0/25       172.20.4.2           Vlan2
127.0.0.0/8          drop
128.12.0.0/16        172.20.2.129         Vlan22
128.12.0.2/32        172.20.2.17          Vlan22
128.12.0.3/32        172.20.2.18          Vlan22
128.12.0.16/32       172.20.2.129         Vlan22
128.12.0.17/32       172.20.2.130         Vlan22
128.12.1.16/28       172.20.2.17          Vlan22
128.12.1.80/29       attached             Vlan564
128.12.1.80/32       receive              Vlan564
128.12.1.81/32       receive              Vlan564
128.12.1.87/32       receive              Vlan564
128.12.1.88/29       attached             Vlan566
128.12.1.88/32       receive              Vlan566
128.12.1.91/32       receive              Vlan566
128.12.1.95/32       receive              Vlan566
128.12.1.248/29      172.20.2.129         Vlan22
128.12.2.0/27        172.20.2.129         Vlan22
128.12.6.0/24        172.20.2.130         Vlan22
128.12.7.0/24        172.20.2.130         Vlan22
128.12.8.0/24        172.20.2.130         Vlan22
128.12.9.0/24        172.20.2.130         Vlan22
128.12.10.0/24       172.20.2.130         Vlan22
128.12.11.0/24       172.20.2.130         Vlan22
128.12.12.0/24       172.20.2.130         Vlan22
128.12.13.0/24       172.20.2.130         Vlan22
128.12.14.0/23       172.20.2.17          Vlan22
128.12.18.0/23       172.20.2.17          Vlan22
128.12.20.0/23       172.20.2.129         Vlan22
128.12.22.0/23       172.20.2.129         Vlan22
128.12.24.0/22       172.20.2.130         Vlan22
128.12.28.0/22       172.20.2.129         Vlan22
128.12.32.0/19       172.20.2.129         Vlan22
128.12.32.0/22       172.20.2.129         Vlan22
128.12.36.0/22       172.20.2.130         Vlan22
128.12.40.0/21       172.20.2.130         Vlan22
128.12.48.0/22       172.20.2.130         Vlan22
128.12.52.0/22       172.20.2.130         Vlan22
128.12.56.0/21       172.20.2.130         Vlan22
128.12.64.0/22       172.20.2.129         Vlan22
128.12.68.0/22       172.20.2.129         Vlan22
128.12.72.0/22       172.20.2.129         Vlan22
128.12.76.0/22       172.20.2.130         Vlan22
128.12.80.0/22       172.20.2.129         Vlan22
128.12.88.0/21       172.20.8.14          Vlan42
128.12.96.0/20       172.20.8.13          Vlan42
128.12.112.0/21      172.20.8.12          Vlan42
128.12.120.0/22      172.20.8.12          Vlan42
128.12.130.0/23      172.20.2.17          Vlan22
128.12.132.0/22      172.20.2.17          Vlan22
128.12.136.0/22      172.20.2.17          Vlan22
128.12.140.0/23      172.20.2.17          Vlan22
128.12.142.0/23      172.20.2.17          Vlan22
128.12.144.0/22      172.20.2.17          Vlan22
128.12.148.0/22      172.20.2.17          Vlan22
128.12.152.0/22      172.20.2.17          Vlan22
128.12.156.0/22      172.20.2.17          Vlan22
128.12.160.0/22      172.20.2.17          Vlan22
128.12.164.0/23      172.20.2.17          Vlan22
128.12.166.0/23      172.20.2.17          Vlan22
128.12.168.0/22      172.20.2.17          Vlan22
128.12.172.0/23      172.20.2.17          Vlan22
128.12.174.0/23      172.20.2.17          Vlan22
128.12.176.0/22      172.20.2.17          Vlan22
128.12.180.0/22      172.20.2.17          Vlan22
128.12.188.0/22      172.20.2.17          Vlan22
128.12.192.0/22      172.20.2.129         Vlan22
128.12.192.0/24      172.20.8.13          Vlan42
128.12.195.0/24      172.20.8.13          Vlan42
128.12.196.0/23      172.20.2.129         Vlan22
128.12.198.0/24      172.20.2.17          Vlan22
128.12.199.0/24      172.20.2.17          Vlan22
128.12.200.0/24      172.20.2.17          Vlan22
128.12.201.0/24      172.20.2.17          Vlan22
128.12.202.0/24      172.20.2.17          Vlan22
128.12.204.0/22      172.20.8.13          Vlan42
128.12.208.0/21      172.20.8.14          Vlan42
128.12.216.0/22      172.20.8.14          Vlan42
128.12.220.0/23      172.20.8.14          Vlan42
128.12.222.0/23      172.20.2.17          Vlan22
128.12.224.0/23      172.20.2.17          Vlan22
128.12.226.0/23      172.20.2.17          Vlan22
128.12.228.0/23      172.20.2.17          Vlan22
128.12.230.0/23      172.20.2.17          Vlan22
128.12.232.0/23      172.20.2.17          Vlan22
128.12.234.0/23      172.20.2.17          Vlan22
128.12.236.0/23      172.20.2.17          Vlan22
128.12.238.0/23      172.20.2.17          Vlan22
128.12.240.0/22      172.20.2.129         Vlan22
128.12.244.0/22      172.20.2.129         Vlan22
128.12.248.0/22      172.20.2.129         Vlan22
128.12.252.0/22      172.20.8.13          Vlan42
134.79.0.0/16        172.20.4.2           Vlan2
137.164.27.60/30     172.20.4.2           Vlan2
171.64.0.0/14        attached             Null0
171.64.0.17/32       172.20.10.6          Vlan11
171.64.0.18/32       172.20.4.129         Vlan2
171.64.0.19/32       172.20.10.6          Vlan11
171.64.0.24/32       172.20.4.11          Vlan2
171.64.0.38/32       172.20.4.2           Vlan2
171.64.0.50/32       172.20.4.11          Vlan2
171.64.0.96/32       171.64.1.102         Vlan92
171.64.0.97/32       171.64.1.22          GigabitEthernet4/6
171.64.0.102/32      172.20.4.2           Vlan2
171.64.0.104/29      172.20.4.2           Vlan2
171.64.0.104/32      172.20.4.11          Vlan2
171.64.0.106/32      172.20.4.2           Vlan2
171.64.0.107/32      172.20.10.3          Vlan11
                     172.20.10.6          Vlan11
171.64.0.109/32      172.20.10.3          Vlan11
                     172.20.10.6          Vlan11
171.64.0.110/32      172.20.4.2           Vlan2
171.64.0.119/32      172.20.4.2           Vlan2
171.64.0.121/32      172.20.4.24          Vlan2
171.64.0.124/32      receive              Loopback0
171.64.0.125/32      172.20.10.3          Vlan11
171.64.0.126/32      172.20.10.6          Vlan11
171.64.1.1/32        receive              Loopback1
171.64.1.4/30        attached             Vlan12
171.64.1.4/32        receive              Vlan12
171.64.1.5/32        receive              Vlan12
171.64.1.6/32        attached             Vlan12
171.64.1.7/32        receive              Vlan12
171.64.1.8/29        172.20.10.3          Vlan11
171.64.1.16/30       attached             GigabitEthernet4/6.17
171.64.1.16/32       receive              GigabitEthernet4/6.17
171.64.1.17/32       receive              GigabitEthernet4/6.17
171.64.1.18/32       attached             GigabitEthernet4/6.17
171.64.1.19/32       receive              GigabitEthernet4/6.17
171.64.1.20/30       attached             GigabitEthernet4/6
171.64.1.20/32       receive              GigabitEthernet4/6
171.64.1.21/32       receive              GigabitEthernet4/6
171.64.1.22/32       attached             GigabitEthernet4/6
171.64.1.23/32       receive              GigabitEthernet4/6
171.64.1.24/30       172.20.10.3          Vlan11
171.64.1.28/30       172.20.10.3          Vlan11
171.64.1.32/28       attached             Vlan64
171.64.1.32/32       receive              Vlan64
171.64.1.33/32       receive              Vlan64
171.64.1.34/32       attached             Vlan64
171.64.1.35/32       attached             Vlan64
171.64.1.39/32       attached             Vlan64
171.64.1.47/32       receive              Vlan64
171.64.1.48/28       attached             Vlan281
171.64.1.48/32       receive              Vlan281
171.64.1.52/32       receive              Vlan281
171.64.1.54/32       attached             Vlan281
171.64.1.55/32       attached             Vlan281
171.64.1.63/32       receive              Vlan281
171.64.1.96/30       attached             Vlan91
171.64.1.96/32       receive              Vlan91
171.64.1.97/32       receive              Vlan91
171.64.1.98/32       attached             Vlan91
171.64.1.99/32       receive              Vlan91
171.64.1.100/30      attached             Vlan92
171.64.1.100/32      receive              Vlan92
171.64.1.101/32      receive              Vlan92
171.64.1.102/32      attached             Vlan92
171.64.1.103/32      receive              Vlan92
171.64.1.104/30      172.20.10.3          Vlan11
171.64.1.108/30      172.20.10.3          Vlan11
171.64.1.128/28      attached             Vlan9
171.64.1.128/32      receive              Vlan9
171.64.1.134/32      receive              Vlan9
171.64.1.143/32      receive              Vlan9
171.64.1.144/28      attached             Vlan590
171.64.1.144/32      receive              Vlan590
171.64.1.147/32      attached             Vlan590
171.64.1.150/32      attached             Vlan590
171.64.1.151/32      receive              Vlan590
171.64.1.153/32      attached             Vlan590
171.64.1.154/32      attached             Vlan590
171.64.1.157/32      attached             Vlan590
171.64.1.159/32      receive              Vlan590
171.64.1.160/27      172.20.10.6          Vlan11
171.64.1.192/27      attached             Vlan9
171.64.1.192/32      receive              Vlan9
171.64.1.198/32      receive              Vlan9
171.64.1.208/32      attached             Vlan9
171.64.1.223/32      receive              Vlan9
171.64.1.232/30      172.20.10.6          Vlan11
171.64.1.236/30      172.20.10.6          Vlan11
171.64.1.240/28      attached             Vlan555
171.64.1.240/32      receive              Vlan555
171.64.1.241/32      receive              Vlan555
171.64.1.242/32      attached             Vlan555
171.64.1.247/32      attached             Vlan555
171.64.1.255/32      receive              Vlan555
171.64.2.0/26        172.20.4.65          Vlan2
171.64.2.128/27      172.20.4.65          Vlan2
171.64.2.192/29      172.20.4.2           Vlan2
171.64.2.200/29      172.20.4.161         Vlan2
171.64.7.0/27        172.20.5.33          Vlan2
171.64.7.32/27       172.20.10.6          Vlan11
171.64.7.64/27       172.20.5.33          Vlan2
171.64.7.96/27       172.20.5.33          Vlan2
171.64.7.128/26      172.20.5.33          Vlan2
171.64.7.216/29      172.20.5.33          Vlan2
171.64.7.232/29      172.20.5.33          Vlan2
171.64.7.240/29      172.20.5.33          Vlan2
171.64.8.0/23        172.20.4.193         Vlan2
171.64.10.0/23       172.20.5.33          Vlan2
171.64.12.0/25       172.20.4.193         Vlan2
171.64.12.128/26     172.20.4.193         Vlan2
171.64.13.0/24       172.20.5.33          Vlan2
171.64.14.0/24       172.20.5.33          Vlan2
171.64.15.0/27       172.20.4.129         Vlan2
171.64.15.32/27      172.20.4.129         Vlan2
171.64.15.64/27      172.20.4.129         Vlan2
171.64.15.96/27      172.20.4.129         Vlan2
171.64.15.160/27     172.20.4.129         Vlan2
171.64.15.192/27     172.20.4.193         Vlan2
171.64.15.224/27     172.20.4.193         Vlan2
171.64.16.0/25       172.20.4.193         Vlan2
171.64.16.128/25     172.20.4.193         Vlan2
171.64.17.0/27       172.20.5.33          Vlan2
171.64.17.64/27      172.20.4.193         Vlan2
171.64.17.128/27     172.20.4.193         Vlan2
171.64.17.208/29     172.20.5.33          Vlan2
171.64.17.240/28     172.20.4.193         Vlan2
171.64.18.0/23       172.20.4.193         Vlan2
171.64.20.0/23       172.20.5.225         Vlan2
171.64.22.0/23       172.20.4.193         Vlan2
171.64.24.0/24       172.20.4.193         Vlan2
171.64.25.0/24       172.20.4.193         Vlan2
171.64.26.0/24       172.20.4.193         Vlan2
171.64.27.0/24       172.20.4.193         Vlan2
171.64.28.0/24       172.20.4.161         Vlan2
171.64.29.0/24       172.20.4.161         Vlan2
171.64.30.0/24       172.20.4.161         Vlan2
171.64.31.0/25       172.20.4.161         Vlan2
171.64.31.128/27     172.20.4.161         Vlan2
171.64.32.0/24       172.20.4.225         Vlan2
171.64.33.0/24       172.20.4.225         Vlan2
171.64.34.0/24       172.20.4.225         Vlan2
171.64.35.0/24       172.20.4.225         Vlan2
171.64.36.0/23       172.20.4.225         Vlan2
171.64.38.0/24       172.20.4.225         Vlan2
171.64.39.0/24       172.20.4.225         Vlan2
171.64.40.0/23       172.20.4.225         Vlan2
171.64.42.0/24       172.20.4.225         Vlan2
171.64.43.0/24       172.20.4.225         Vlan2
171.64.44.0/24       172.20.4.225         Vlan2
171.64.45.0/24       172.20.4.225         Vlan2
171.64.47.0/25       172.20.4.225         Vlan2
171.64.48.0/24       172.20.4.65          Vlan2
171.64.49.0/24       172.20.4.65          Vlan2
171.64.50.0/24       172.20.4.65          Vlan2
171.64.51.0/24       172.20.4.65          Vlan2
171.64.52.0/22       172.20.4.65          Vlan2
171.64.56.0/22       172.20.4.65          Vlan2
171.64.60.0/22       172.20.4.65          Vlan2
171.64.64.0/24       172.20.4.129         Vlan2
171.64.65.0/24       172.20.4.129         Vlan2
171.64.66.0/24       172.20.4.129         Vlan2
171.64.67.0/24       172.20.4.129         Vlan2
171.64.68.0/23       172.20.4.129         Vlan2
171.64.70.0/24       172.20.4.129         Vlan2
171.64.71.0/24       172.20.4.129         Vlan2
171.64.72.0/24       172.20.4.129         Vlan2
171.64.73.0/24       172.20.4.129         Vlan2
171.64.74.0/24       172.20.4.129         Vlan2
171.64.75.0/24       172.20.4.129         Vlan2
171.64.76.0/24       172.20.4.129         Vlan2
171.64.77.0/24       172.20.4.129         Vlan2
171.64.78.0/24       172.20.4.129         Vlan2
171.64.79.0/24       172.20.4.129         Vlan2
171.64.79.128/28     172.20.4.129         Vlan2
171.64.84.0/22       172.20.4.65          Vlan2
171.64.88.0/24       172.20.4.129         Vlan2
171.64.89.0/24       172.20.4.129         Vlan2
171.64.90.0/23       172.20.4.129         Vlan2
171.64.92.0/23       172.20.4.129         Vlan2
171.64.94.0/24       172.20.4.129         Vlan2
171.64.95.0/24       172.20.4.129         Vlan2
171.64.96.0/23       172.20.4.129         Vlan2
171.64.98.0/24       172.20.4.129         Vlan2
171.64.99.0/24       172.20.4.129         Vlan2
171.64.100.0/23      172.20.4.129         Vlan2
171.64.102.0/24      172.20.4.65          Vlan2
171.64.103.0/24      172.20.4.65          Vlan2
171.64.104.0/24      172.20.4.65          Vlan2
171.64.108.0/23      172.20.4.65          Vlan2
171.64.110.0/23      172.20.4.65          Vlan2
171.64.112.0/23      172.20.4.65          Vlan2
171.64.115.0/24      172.20.4.65          Vlan2
171.64.116.0/23      172.20.4.65          Vlan2
171.64.118.0/24      172.20.4.65          Vlan2
171.64.119.0/24      172.20.4.65          Vlan2
171.64.120.0/23      172.20.4.65          Vlan2
171.64.122.0/23      172.20.4.65          Vlan2
171.64.124.0/23      172.20.4.65          Vlan2
171.64.126.0/23      172.20.4.65          Vlan2
171.64.144.0/24      172.20.4.161         Vlan2
171.64.145.0/24      172.20.4.161         Vlan2
171.64.146.0/24      172.20.4.161         Vlan2
171.64.147.0/25      172.20.4.161         Vlan2
171.64.147.128/26    172.20.4.161         Vlan2
171.64.147.192/26    172.20.4.161         Vlan2
171.64.148.0/22      172.20.4.161         Vlan2
171.64.152.0/23      172.20.4.161         Vlan2
171.64.154.0/23      172.20.4.161         Vlan2
171.64.156.0/24      172.20.4.161         Vlan2
171.64.157.0/25      172.20.4.161         Vlan2
171.64.157.128/25    172.20.4.161         Vlan2
171.64.158.0/24      172.20.4.161         Vlan2
171.64.159.0/24      172.20.4.161         Vlan2
171.64.160.0/22      172.20.4.65          Vlan2
171.64.164.0/23      172.20.4.65          Vlan2
171.64.166.0/24      172.20.4.65          Vlan2
171.64.167.0/24      172.20.4.65          Vlan2
171.64.168.0/21      172.20.4.225         Vlan2
171.64.176.0/22      172.20.4.225         Vlan2
171.64.180.0/24      172.20.4.225         Vlan2
171.64.181.0/25      172.20.4.225         Vlan2
171.64.181.128/25    172.20.4.225         Vlan2
171.64.182.0/24      172.20.4.225         Vlan2
171.64.183.0/24      172.20.4.225         Vlan2
171.64.184.0/21      172.20.4.225         Vlan2
171.64.192.0/24      172.20.4.225         Vlan2
171.64.194.0/23      172.20.4.225         Vlan2
171.64.196.0/24      172.20.4.225         Vlan2
171.64.197.0/24      172.20.4.225         Vlan2
171.64.198.0/23      172.20.4.225         Vlan2
171.64.200.0/23      172.20.4.225         Vlan2
171.64.202.0/23      172.20.4.225         Vlan2
171.64.204.0/24      172.20.4.225         Vlan2
171.64.205.0/24      172.20.4.225         Vlan2
171.64.206.0/24      172.20.4.225         Vlan2
171.64.207.0/25      172.20.4.225         Vlan2
171.64.207.128/26    172.20.4.225         Vlan2
171.64.208.0/21      172.20.4.225         Vlan2
171.64.216.0/24      172.20.4.161         Vlan2
171.64.217.0/24      172.20.4.161         Vlan2
171.64.218.0/24      172.20.4.161         Vlan2
171.64.219.0/25      172.20.4.161         Vlan2
171.64.219.128/25    172.20.4.161         Vlan2
171.64.220.0/22      172.20.4.161         Vlan2
171.64.226.0/23      172.20.4.161         Vlan2
171.64.228.0/24      172.20.4.161         Vlan2
171.64.229.0/24      172.20.4.161         Vlan2
171.64.230.0/24      172.20.4.161         Vlan2
171.64.232.0/23      172.20.4.161         Vlan2
171.64.234.0/24      172.20.4.161         Vlan2
171.64.238.0/23      172.20.4.161         Vlan2
171.64.240.0/22      172.20.4.161         Vlan2
171.64.244.0/24      172.20.4.161         Vlan2
171.64.245.0/24      172.20.4.161         Vlan2
171.64.246.0/23      172.20.4.161         Vlan2
171.64.248.128/25    172.20.4.193         Vlan2
171.64.249.0/24      attached             Vlan249
171.64.249.0/32      receive              Vlan249
171.64.249.1/32      attached             Vlan249
171.64.249.4/32      attached             Vlan249
171.64.249.5/32      receive              Vlan249
171.64.249.10/32     attached             Vlan249
171.64.249.14/32     attached             Vlan249
171.64.249.19/32     attached             Vlan249
171.64.249.20/32     attached             Vlan249
171.64.249.23/32     attached             Vlan249
171.64.249.25/32     attached             Vlan249
171.64.249.27/32     attached             Vlan249
171.64.249.29/32     attached             Vlan249
171.64.249.42/32     attached             Vlan249
171.64.249.48/32     attached             Vlan249
171.64.249.50/32     attached             Vlan249
171.64.249.51/32     attached             Vlan249
171.64.249.52/32     attached             Vlan249
171.64.249.53/32     attached             Vlan249
171.64.249.54/32     attached             Vlan249
171.64.249.56/32     attached             Vlan249
171.64.249.58/32     attached             Vlan249
171.64.249.59/32     attached             Vlan249
171.64.249.60/32     attached             Vlan249
171.64.249.62/32     attached             Vlan249
171.64.249.64/32     attached             Vlan249
171.64.249.69/32     attached             Vlan249
171.64.249.70/32     attached             Vlan249
171.64.249.71/32     attached             Vlan249
171.64.249.73/32     attached             Vlan249
171.64.249.78/32     attached             Vlan249
171.64.249.80/32     attached             Vlan249
171.64.249.85/32     attached             Vlan249
171.64.249.86/32     attached             Vlan249
171.64.249.87/32     attached             Vlan249
171.64.249.91/32     attached             Vlan249
171.64.249.93/32     attached             Vlan249
171.64.249.97/32     attached             Vlan249
171.64.249.98/32     attached             Vlan249
171.64.249.100/32    attached             Vlan249
171.64.249.107/32    attached             Vlan249
171.64.249.114/32    attached             Vlan249
171.64.249.115/32    attached             Vlan249
171.64.249.116/32    attached             Vlan249
171.64.249.117/32    attached             Vlan249
171.64.249.118/32    attached             Vlan249
171.64.249.136/32    attached             Vlan249
171.64.249.137/32    attached             Vlan249
171.64.249.181/32    attached             Vlan249
171.64.249.255/32    receive              Vlan249
171.64.250.0/25      172.20.4.193         Vlan2
171.64.250.144/29    attached             Vlan290
171.64.250.144/32    receive              Vlan290
171.64.250.145/32    attached             Vlan290
171.64.250.146/32    attached             Vlan290
171.64.250.148/32    attached             Vlan290
171.64.250.149/32    receive              Vlan290
171.64.250.150/32    attached             Vlan290
171.64.250.151/32    receive              Vlan290
171.64.250.176/29    attached             Vlan292
171.64.250.176/32    receive              Vlan292
171.64.250.177/32    attached             Vlan292
171.64.250.181/32    receive              Vlan292
171.64.250.182/32    attached             Vlan292
171.64.250.183/32    receive              Vlan292
171.64.250.184/29    attached             Vlan293
171.64.250.184/32    receive              Vlan293
171.64.250.185/32    attached             Vlan293
171.64.250.189/32    receive              Vlan293
171.64.250.190/32    attached             Vlan293
171.64.250.191/32    receive              Vlan293
171.64.250.192/29    attached             Vlan294
171.64.250.192/32    receive              Vlan294
171.64.250.193/32    attached             Vlan294
171.64.250.194/32    attached             Vlan294
171.64.250.197/32    receive              Vlan294
171.64.250.198/32    attached             Vlan294
171.64.250.199/32    receive              Vlan294
171.64.250.208/29    attached             Vlan296
171.64.250.208/32    receive              Vlan296
171.64.250.209/32    attached             Vlan296
171.64.250.213/32    receive              Vlan296
171.64.250.214/32    attached             Vlan296
171.64.250.215/32    receive              Vlan296
171.64.250.216/29    attached             Vlan297
171.64.250.216/32    receive              Vlan297
171.64.250.217/32    attached             Vlan297
171.64.250.221/32    receive              Vlan297
171.64.250.222/32    attached             Vlan297
171.64.250.223/32    receive              Vlan297
171.64.250.224/27    172.20.4.193         Vlan2
171.64.251.0/24      172.20.4.193         Vlan2
171.64.253.0/24      172.20.4.161         Vlan2
171.64.254.0/24      172.20.4.193         Vlan2
171.64.255.128/26    attached             Vlan2
171.64.255.128/32    receive              Vlan2
171.64.255.129/32    receive              Vlan2
171.64.255.136/32    attached             Vlan2
171.64.255.137/32    attached             Vlan2
171.64.255.140/32    attached             Vlan2
171.64.255.141/32    attached             Vlan2
171.64.255.144/32    attached             Vlan2
171.64.255.145/32    attached             Vlan2
171.64.255.148/32    attached             Vlan2
171.64.255.149/32    attached             Vlan2
171.64.255.152/32    attached             Vlan2
171.64.255.153/32    attached             Vlan2
171.64.255.156/32    attached             Vlan2
171.64.255.157/32    attached             Vlan2
171.64.255.164/32    attached             Vlan2
171.64.255.165/32    attached             Vlan2
171.64.255.188/32    attached             Vlan2
171.64.255.189/32    attached             Vlan2
171.64.255.191/32    receive              Vlan2
171.65.0.0/16        172.20.4.98          Vlan2
171.65.1.128/26      172.20.4.98          Vlan2
171.65.1.192/26      172.20.4.98          Vlan2
171.65.2.0/27        172.20.4.98          Vlan2
171.65.2.48/28       172.20.4.98          Vlan2
171.65.2.128/27      172.20.4.98          Vlan2
171.65.3.64/26       172.20.4.98          Vlan2
171.65.3.128/25      172.20.4.98          Vlan2
171.65.4.0/22        172.20.4.98          Vlan2
