Protocol  Address          Age (min)  Hardware Addr   Type   Interface
Internet  10.31.48.53             9   7cc5.379f.6a8d  ARPA   Vlan502
Internet  10.31.176.181          10   24ab.819d.6591  ARPA   Vlan510
Internet  10.31.144.149          28   e0f8.47ac.d9e6  ARPA   Vlan508
Internet  10.31.15.10            89   c417.fe12.f429  ARPA   Vlan500
Internet  10.31.177.180           5   e4ce.8f47.f6f0  ARPA   Vlan510
Internet  10.31.240.245         171   cc08.e078.79ff  ARPA   Vlan516
Internet  10.31.128.133          17   8c58.772f.eda1  ARPA   Vlan508
Internet  10.31.172.169         187   ec55.f977.0a1e  ARPA   Vlan510
Internet  10.31.108.105           5   0026.08e8.7c32  ARPA   Vlan506
Internet  10.31.96.101            6   c8bc.c8c6.d077  ARPA   Vlan506
Internet  172.19.145.62           0   6400.f15e.6c0f  ARPA   Vlan508
Internet  172.19.142.33          69   0019.2fc4.75c0  ARPA   Vlan506
Internet  172.19.140.35         227   001f.9def.e940  ARPA   Vlan504
Internet  172.19.152.55           0   0022.9090.ec51  ARPA   Vlan516
Internet  172.19.146.61           0   0022.9091.16b8  ARPA   Vlan510
Internet  172.19.150.57           0   0022.9090.a8f6  ARPA   Vlan514
Internet  172.19.144.63           0   0022.9091.23ca  ARPA   Vlan508
Internet  172.19.124.211          0   001b.0cfc.2152  ARPA   Vlan500
Internet  10.31.112.116          62   0023.685d.ee8c  ARPA   Vlan506
Internet  10.31.111.107           0   d49a.2055.b92c  ARPA   Vlan506
Internet  10.31.240.244         176   0021.5c53.b905  ARPA   Vlan516
Internet  10.31.37.33            65   64a7.699f.a49f  ARPA   Vlan502
Internet  10.31.172.168           7   4860.bcb6.fa4f  ARPA   Vlan510
Internet  10.31.96.100            2   7c6d.6272.031e  ARPA   Vlan506
Internet  172.19.145.63           0   c89c.1df4.55bc  ARPA   Vlan508
Internet  172.19.140.34           0   0019.5508.756a  ARPA   Vlan504
Internet  172.19.142.32           0   0019.2fae.cac5  ARPA   Vlan506
Internet  172.19.146.60           0   0022.9090.bac6  ARPA   Vlan510
Internet  172.19.152.54           0   0022.9090.b9cd  ARPA   Vlan516
Internet  172.19.150.56           0   0022.9090.ecca  ARPA   Vlan514
Internet  172.19.124.210          0   0019.3076.841e  ARPA   Vlan500
Internet  172.19.144.62           0   0022.9091.2403  ARPA   Vlan508
Internet  10.31.15.8             64   e0f8.47ac.fca5  ARPA   Vlan500
Internet  10.31.108.107         217   0026.08de.9644  ARPA   Vlan506
Internet  10.31.37.34            12   0023.6c97.d9e1  ARPA   Vlan502
Internet  10.31.129.134          15   0025.004e.46b9  ARPA   Vlan508
Internet  10.31.172.171          22   a4d1.d23e.3156  ARPA   Vlan510
Internet  10.31.130.133          13   4030.0477.a5bb  ARPA   Vlan508
Internet  10.31.96.103            9   c8bc.c8c6.d276  ARPA   Vlan506
Internet  172.19.145.60           0   6400.f15e.6c5a  ARPA   Vlan508
Internet  172.19.140.33           0   001e.be27.79d0  ARPA   Vlan504
Internet  172.19.152.53           0   0022.9090.c03d  ARPA   Vlan516
Internet  172.19.146.63           0   0022.9090.b9ca  ARPA   Vlan510
Internet  172.19.124.209          0   0019.3076.3fd4  ARPA   Vlan500
Internet  172.19.144.61           0   0022.9091.2423  ARPA   Vlan508
Internet  172.19.150.59           0   0022.901a.ec5c  ARPA   Vlan514
Internet  10.31.128.134          29   405f.be2f.222b  ARPA   Vlan508
Internet  10.31.81.87            35   f81e.dfa2.1763  ARPA   Vlan504
Internet  10.31.240.246          58   68a3.c469.d0a0  ARPA   Vlan516
Internet  10.31.144.150         178   f0b4.7972.cf85  ARPA   Vlan508
Internet  10.31.145.151         195   0025.004c.3f37  ARPA   Vlan508
Internet  10.31.177.183         125   d8b3.7754.2553  ARPA   Vlan510
Internet  10.31.32.38           230   001b.7760.98eb  ARPA   Vlan502
Internet  10.31.176.182           0   040c.ced8.93f0  ARPA   Vlan510
Internet  10.31.96.102            5   442a.60db.372d  ARPA   Vlan506
Internet  172.19.145.61           0   c89c.1df4.6d9c  ARPA   Vlan508
Internet  172.19.140.32           0   001a.a233.5d38  ARPA   Vlan504
Internet  172.19.146.62         213   0018.19e9.da40  ARPA   Vlan510
Internet  172.19.152.52           0   0022.9090.eb4d  ARPA   Vlan516
Internet  172.19.124.208          0   0019.3076.b2b2  ARPA   Vlan500
Internet  172.19.150.58           0   0022.9090.ef52  ARPA   Vlan514
Internet  172.19.144.60           0   0022.bd1a.bc50  ARPA   Vlan508
Internet  10.31.176.177          23   001b.63e7.9393  ARPA   Vlan510
Internet  10.31.168.169          82   0023.6c90.7f30  ARPA   Vlan510
Internet  10.31.33.32            88   0022.5ff5.83b7  ARPA   Vlan502
Internet  10.31.112.113          94   0023.1205.a430  ARPA   Vlan506
Internet  10.31.49.48            57   405f.be1e.0212  ARPA   Vlan502
Internet  10.31.144.145         165   0023.76b2.626e  ARPA   Vlan508
Internet  10.31.234.235           8   28e7.cf24.10d9  ARPA   Vlan516
Internet  10.31.6.7              19   5855.ca29.e898  ARPA   Vlan500
Internet  10.31.40.41           222   5c59.48a6.1a46  ARPA   Vlan502
Internet  10.31.35.34             7   e806.8812.a3a7  ARPA   Vlan502
Internet  172.19.145.58           0   6400.f15e.6c7e  ARPA   Vlan508
Internet  10.31.4.5               1   0011.d917.ad6c  ARPA   Vlan500
Internet  172.19.140.39           0   001a.a233.5b8e  ARPA   Vlan504
Internet  10.31.0.1               -   0000.0c07.ac0a  ARPA   Vlan500
Internet  172.19.152.51           0   0022.9090.ef38  ARPA   Vlan516
Internet  172.19.144.59           0   0022.9091.23a3  ARPA   Vlan508
Internet  172.19.146.57           0   0022.9090.baa9  ARPA   Vlan510
Internet  172.19.124.215          0   0022.901c.14c0  ARPA   Vlan500
Internet  10.31.177.177           8   8853.2e04.37dd  ARPA   Vlan510
Internet  10.31.112.112          30   0026.5e26.e707  ARPA   Vlan506
Internet  10.31.145.145         156   0023.68a8.96fd  ARPA   Vlan508
Internet  10.31.5.5               6   d8a2.5e8c.2094  ARPA   Vlan500
Internet  10.31.207.207         194   24ab.8134.8d56  ARPA   Vlan514
Internet  10.31.232.232          31   0021.e992.5856  ARPA   Vlan516
Internet  10.31.75.75           226   3451.c962.d294  ARPA   Vlan504
Internet  10.31.96.96            11   d830.624d.63c4  ARPA   Vlan506
Internet  172.19.145.59           0   6400.f15e.6c67  ARPA   Vlan508
Internet  172.19.140.38           0   001a.6ccb.78b0  ARPA   Vlan504
Internet  172.19.146.56           0   0022.9090.b823  ARPA   Vlan510
Internet  172.19.152.50         213   0018.19f6.cf40  ARPA   Vlan516
Internet  172.19.144.58           0   0022.9091.2416  ARPA   Vlan508
Internet  172.19.124.214          0   0022.901c.152c  ARPA   Vlan500
Internet  10.31.48.51            20   9027.e444.fd31  ARPA   Vlan502
Internet  10.31.240.243         191   0026.bbf3.fdfe  ARPA   Vlan516
Internet  10.31.37.38             5   405f.be43.ea75  ARPA   Vlan502
Internet  10.31.1.2             161   a4d1.d273.1e50  ARPA   Vlan500
Internet  10.31.144.147          59   7c6d.62c5.3d16  ARPA   Vlan508
Internet  172.19.145.56           0   6400.f13d.1409  ARPA   Vlan508
Internet  10.31.0.3              15   0018.742f.a3c0  ARPA   Vlan500
Internet  172.19.140.37           0   001a.a233.42f8  ARPA   Vlan504
Internet  172.19.146.59           0   0022.9090.b791  ARPA   Vlan510
Internet  172.19.152.49         212   0018.19f6.c740  ARPA   Vlan516
Internet  172.19.150.63           0   0022.9090.ef78  ARPA   Vlan514
Internet  172.19.124.213          0   0022.901c.0e42  ARPA   Vlan500
Internet  172.19.144.57           0   0022.9091.2443  ARPA   Vlan508
Internet  10.31.49.51            43   40d3.2dc7.3466  ARPA   Vlan502
Internet  10.31.15.13            58   001b.6304.4b35  ARPA   Vlan500
Internet  10.31.80.82           162   001b.63cb.0004  ARPA   Vlan504
Internet  10.31.34.32           176   001e.c2b3.9ac1  ARPA   Vlan502
Internet  10.31.113.115         115   0023.68bc.7ae3  ARPA   Vlan506
Internet  10.31.171.169         226   6033.4b1a.2402  ARPA   Vlan510
Internet  10.31.240.242         108   cc08.e067.d0e5  ARPA   Vlan516
Internet  10.31.144.146           2   18e7.f40a.04fb  ARPA   Vlan508
Internet  172.19.145.57           0   6400.f108.98e7  ARPA   Vlan508
Internet  172.19.140.36           0   001a.a13f.063e  ARPA   Vlan504
Internet  10.31.0.2               -   0018.741c.a180  ARPA   Vlan500
